YFL021W	YDR520C	YCR096C	YML113W	YJL110C	YCR040W	YKR034W	YPR199C	YER040W	YDL170W	YCR039C	YGL001C	YER190W	YDR084C	YER189W	YIR029W	YDL210W	YCR041W	YMR193W	YHR091C	YNL338W	YDR544C	YDR545W	YNL339C	YCR018CA	YCR019W	YNL337W	YER002W	YGR019W	YEL063C	YKR039W	YBL109W	YBL112C	YHR156C	YHR157W	YBL113C	YLR023C	YDR041W	YBL111C	YLR467W	YLR465C	YLR463C	YDR040C	YDR543C	YDR210WD	YCR105W	YNR068C	YBL018C	YNL143C	YHR037W	YBR006W	YIR005W	YDR210W	YIR032C	YNL142W	YBR208C	YMR257C	YHR029C	YOR348C	YOR375C	YBR102C	YIR028W	YBR166C	YBR103W	YLR082C	YLR142W	YHL016C	YKL178C	YMR098C	YIR031C	YJR110W	YJR109C	YMR087W	YMR086CA	YKR093W	YDR067C	YDR068W	YJL088W	YDR522C	YDR317W	YGR072W	YGR071C	YDR473C	YLR047C	YLR048W	YOL159C	YGR296W	YNL241C	YLL065W	YJR044C	YJR011C	YMR258C	YLR439W	YLL048C	YKL049C	YDR319C	YOR102W	YLR054C	YAL025C	YOL042W
0.6476706	0.4952471	0.3520397	0.7295347	0.5821386	0.5475941	0.4040600	0.4946736	0.7751433	0.3010358	0.5639623	0.3817180	0.6480998	0.4341079	0.4764621	0.6063453	0.5051668	0.2597293	0.3190483	0.0002087	0.3442458	0.0806986	0.3639672	0.2855405	0.5599030	0.4522449	0.1552693	0.1507102	0.4423763	0.1328052	0.3580535	0.0009858	0.5161716	0.4182151	0.4179915	0.5619857	0.0702429	0.4524877	0.3384805	0.0741401	0.6197433	0.2823603	0.4542955	0.4205404	0.1944469	0.6581624	0.2639693	0.3958470	0.1132092	0.6322403	0.3353615	0.3114601	0.1388679	0.3896591	0.7801651	0.3869838	0.4620822	0.2243416	0.6552884	0.0103189	0.0173278	0.2666564	0.2336637	0.2043474	0.6941646	0.1144451	0.2987283	0.6041393	0.7340052	0.5006842	0.1401763	0.7038773	0.6863095	0.3436992	0.0700566	0.6980370	0.0654060	0.0411413	0.0009759	0.4204240	0.7004011	0.4348046	0.7089804	0.1496519	0.7550616	0.4973948	0.0290456	0.6689257	0.6604351	0.6177730	0.0177007	0.0000000	0.0302769	0.0020950	0.6371430	0.5666193	0.5949080	0.6538235	0.2774950	0.3981156
0.6086987	0.3651975	0.2913911	0.6301110	0.2489962	0.7874407	0.4112110	0.6428502	0.0680094	0.6674303	0.7388555	0.0532878	0.2684631	0.7166070	0.1818300	0.3697343	0.1262489	0.0878864	0.7623189	0.3809117	0.1243838	0.0003681	0.0511757	0.5321239	0.2654054	0.0151042	0.3415743	0.0776544	0.1800305	0.4176266	0.0209015	0.1250167	0.0056255	0.1198088	0.2323037	0.8069646	0.2766140	0.3960451	0.4689848	0.1460539	0.6711077	0.0589734	0.4280017	0.4278482	0.6368868	0.5579614	0.6922230	0.2013630	0.5117494	0.3700264	0.6313790	0.7847401	0.2820688	0.4068623	0.0000000	0.4011425	0.3722038	0.7434481	0.4698306	0.5804951	0.4077116	0.7918952	0.4599465	0.6332143	0.6701407	0.1426045	0.3338472	0.6604213	0.1912625	0.0001638	0.2921406	0.4384563	0.6366869	0.1921839	0.3549110	0.6495284	0.0000495	0.1284351	0.3337173	0.4024167	0.5033468	0.6283913	0.1358052	0.1635158	0.4886181	0.3230548	0.0384597	0.3733114	0.6449430	0.2079218	0.0388575	0.1100482	0.6359684	0.0335302	0.5059119	0.5646279	0.2422283	0.5931010	0.0000000	0.5837665
0.6248730	0.3911085	0.6966853	0.3319099	0.1836046	0.6562873	0.2653780	0.7431690	0.8169975	0.2627961	0.6946637	0.3688629	0.6456893	0.5746583	0.4630628	0.6708055	0.0546396	0.4919216	0.3197622	0.0005813	0.4340712	0.0000000	0.5695539	0.7930698	0.6462573	0.0728393	0.2806480	0.4590006	0.6683230	0.2444334	0.0083678	0.2484786	0.3457896	0.3911361	0.0000000	0.0094160	0.8861222	0.7267671	0.0799619	0.5537175	0.6158559	0.0008605	0.1149265	0.7402824	0.6585775	0.3263217	0.2733550	0.3597655	0.0003113	0.6244482	0.5120648	0.0000000	0.1928569	0.1410774	0.1857933	0.3909242	0.6536597	0.6995586	0.5490223	0.2447660	0.1591697	0.0000000	0.7350367	0.3513289	0.2824464	0.2714058	0.2494462	0.0005611	0.6578562	0.7346610	0.2142421	0.6810809	0.7058589	0.2180387	0.0204776	0.5737876	0.0665912	0.0175714	0.0290335	0.0940355	0.6161399	0.6614564	0.6782865	0.1823337	0.1149923	0.3186304	0.0319321	0.1070384	0.7214197	0.6845007	0.0092719	0.1144110	0.3466927	0.6873424	0.0000000	0.5998539	0.6949608	0.3750186	0.3921860	0.0000000
0.6359024	0.4757944	0.6240392	0.4565783	0.1543161	0.3257395	0.0577786	0.5881912	0.1828909	0.3409895	0.8000292	0.2914258	0.6054751	0.1992891	0.4273258	0.4834149	0.2399986	0.0168504	0.4834958	0.4368198	0.1983834	0.0000255	0.0450460	0.2305713	0.5033274	0.3675851	0.3900825	0.2360766	0.2809027	0.3962833	0.6639321	0.2049549	0.1446090	0.5491742	0.4637294	0.3891596	0.6250867	0.5913986	0.1716513	0.5871367	0.6482757	0.0001386	0.4069913	0.7259563	0.2488601	0.3307321	0.2954369	0.0012144	0.0222731	0.2160315	0.6396290	0.2472438	0.1595434	0.1120490	0.5025854	0.1025868	0.6748188	0.6481157	0.5837678	0.7082586	0.0326354	0.7545994	0.7177613	0.4001786	0.3292107	0.6455077	0.4316887	0.5444344	0.2485784	0.4714445	0.2112746	0.5619437	0.6079603	0.1488958	0.0847622	0.7039820	0.1314543	0.0002490	0.2006542	0.0000000	0.1777979	0.4046470	0.4948623	0.2352002	0.4825788	0.7198949	0.0105904	0.1169503	0.4322470	0.4428599	0.0139547	0.1125515	0.0012627	0.5621015	0.4634788	0.5023223	0.7777574	0.7228120	0.7185076	0.7007566
0.7636769	0.5620550	0.1353788	0.6650111	0.7334429	0.3848625	0.5066574	0.1597633	0.7150054	0.2760835	0.3872614	0.3881044	0.3061780	0.2369966	0.0632584	0.7929385	0.0915335	0.0800231	0.3853499	0.3013899	0.4068098	0.0002174	0.0820250	0.2692763	0.6261378	0.1708963	0.1675679	0.0914093	0.6973119	0.7716391	0.2921159	0.1278675	0.5198226	0.0793612	0.4926223	0.4833399	0.5207728	0.3424092	0.1544386	0.4472003	0.6199935	0.4311191	0.0322085	0.0119859	0.3087271	0.6159469	0.5060836	0.0341944	0.0585949	0.6435444	0.2894592	0.1415131	0.1029701	0.6539668	0.7095218	0.3172071	0.3791786	0.1233895	0.6114380	0.3670519	0.4672704	0.3524415	0.2609200	0.4905528	0.4878816	0.6202333	0.0481687	0.0006480	0.3171309	0.4737145	0.0048385	0.5786677	0.5588381	0.2532424	0.0742940	0.6778821	0.0259662	0.0138454	0.0461795	0.6274538	0.6754929	0.3365099	0.6891441	0.4611890	0.1324057	0.5346095	0.0032444	0.4672641	0.1932124	0.6872246	0.0026019	0.0623653	0.0128352	0.0634170	0.0000000	0.7794628	0.8380192	0.4296913	0.2398918	0.4752262
0.6072734	0.6934277	0.6957304	0.6826366	0.2083229	0.5731758	0.1205299	0.6407323	0.1588470	0.5485971	0.3834700	0.3790031	0.6914469	0.6911284	0.1183878	0.5103412	0.1276192	0.3203549	0.7314701	0.3856991	0.1005111	0.1026638	0.0006292	0.6328298	0.3993754	0.2326675	0.0194155	0.0620191	0.5381773	0.5847485	0.0303180	0.2789689	0.0000000	0.3334933	0.4232476	0.0007031	0.7618485	0.6829708	0.6908805	0.4918805	0.6384950	0.5318986	0.4555070	0.5556709	0.3779822	0.2925464	0.2716655	0.0033716	0.1028560	0.0322818	0.6325918	0.6278140	0.0197371	0.0012259	0.0000000	0.0182622	0.3752699	0.6639004	0.4256534	0.1888820	0.4759678	0.6979795	0.6934523	0.1632879	0.3855174	0.1895955	0.0808903	0.0008133	0.5759526	0.0061330	0.1947471	0.5833712	0.4398419	0.0240911	0.2356193	0.7051370	0.0329821	0.1772689	0.2108983	0.0788105	0.0000000	0.4496866	0.1041261	0.0532705	0.0849024	0.2922583	0.0255021	0.3001571	0.4927965	0.1757494	0.0184070	0.0771633	0.0232199	0.3667149	0.6644338	0.5670016	0.5600869	0.3493318	0.6658960	0.8896191
0.7111224	0.6985958	0.0628924	0.1928531	0.4711160	0.1466215	0.5711800	0.6869276	0.1784819	0.4059301	0.6099539	0.3193954	0.4925667	0.5448667	0.0163990	0.3939900	0.0127457	0.1532750	0.4667005	0.3374597	0.1815236	0.1329033	0.5744391	0.6874311	0.6159333	0.0148788	0.3715990	0.2018870	0.4780568	0.4458178	0.6159636	0.0511975	0.0000000	0.0000000	0.5764266	0.6710429	0.6499540	0.2962043	0.1539073	0.0517509	0.3603580	0.3628466	0.0865852	0.0419820	0.6064908	0.2255305	0.2448372	0.0911320	0.1983845	0.1724486	0.3197460	0.3422573	0.0091747	0.2042517	0.5067734	0.0291917	0.5349296	0.5826605	0.0455767	0.4306030	0.0729116	0.3921915	0.4464532	0.0820188	0.4180263	0.3678702	0.0202144	0.2540174	0.3563676	0.0111221	0.0035567	0.6719395	0.5121073	0.3688165	0.0142572	0.6948636	0.0287047	0.1433153	0.1131947	0.2254034	0.5120026	0.1980160	0.4598204	0.0416277	0.3292654	0.5806147	0.0000506	0.5112224	0.5896742	0.6897417	0.0472599	0.0917326	0.3191196	0.0783144	0.4997711	0.5949961	0.4982315	0.7307078	0.3459231	0.2308473
0.5595010	0.4565889	0.2305996	0.6813952	0.1832874	0.4199660	0.3119328	0.5449886	0.6770792	0.3714120	0.3367329	0.0000000	0.6443493	0.5754701	0.4013658	0.5464150	0.4347531	0.7525005	0.2908708	0.2451497	0.1766741	0.0001929	0.3384527	0.1333358	0.6056454	0.5491338	0.2741067	0.4905759	0.6408635	0.2349529	0.0148454	0.2085052	0.0965544	0.0695205	0.4773547	0.0086652	0.7394579	0.7050278	0.1803389	0.7097537	0.6471864	0.0045699	0.0505816	0.0000000	0.1703401	0.6746493	0.5634561	0.0001414	0.1105089	0.4654500	0.0428996	0.0000000	0.0000000	0.0776102	0.0000000	0.5810505	0.4762532	0.5277842	0.1915648	0.3690537	0.0278060	0.6162330	0.6779581	0.4148268	0.7123561	0.4715125	0.5180854	0.5614635	0.6963027	0.3448104	0.0531307	0.4863818	0.5777470	0.5507895	0.0492730	0.6189451	0.0000000	0.0026889	0.0369431	0.3476532	0.6272966	0.4843560	0.6989543	0.1446536	0.7067475	0.5099998	0.0166532	0.1875409	0.0830067	0.4404939	0.0108031	0.0000000	0.0875296	0.6714244	0.5038717	0.5714430	0.8034618	0.4178345	0.6366240	0.3362824
0.7163552	0.6182703	0.7242013	0.6833693	0.2313024	0.7676749	0.2963893	0.7639616	0.7174148	0.3473183	0.4827775	0.4795728	0.5299041	0.5198026	0.1675829	0.6509351	0.0387267	0.5489919	0.6486749	0.2949523	0.0982098	0.0776061	0.4646824	0.1745272	0.5583391	0.5414863	0.0806688	0.1266543	0.6602297	0.6045550	0.5703851	0.2162267	0.3172043	0.0000000	0.6575337	0.0234321	0.1559390	0.6948453	0.2328133	0.7154193	0.5679018	0.0177740	0.1645746	0.6259414	0.1465030	0.7079839	0.3348119	0.0019102	0.1236944	0.6032073	0.5989821	0.3539905	0.0000000	0.0706210	0.5705928	0.3354345	0.3560406	0.1805755	0.4928698	0.0000000	0.5622191	0.5392346	0.2999238	0.4289075	0.3846425	0.4847444	0.6004970	0.3065882	0.7428917	0.3893056	0.2005908	0.4854698	0.7871269	0.1917442	0.0104962	0.5192452	0.0209332	0.0001888	0.0012677	0.5140456	0.5223641	0.4244525	0.6107562	0.6692135	0.5876743	0.5950284	0.0003779	0.1450917	0.2659326	0.6951060	0.0011278	0.1069605	0.0782072	0.4361502	0.5412200	0.6277727	0.7429649	0.5595483	0.3017595	0.2740517
0.7410838	0.4830492	0.6812641	0.7859573	0.1859635	0.4415852	0.2224064	0.7460593	0.4756219	0.5578948	0.6982539	0.0234354	0.1631793	0.6831852	0.0508683	0.4849370	0.0612441	0.5231271	0.4058275	0.0018519	0.7289718	0.0000000	0.4285328	0.1039832	0.3381426	0.5101520	0.4430915	0.3486761	0.3428615	0.7210630	0.3762945	0.1456810	0.2094352	0.4533812	0.5546195	0.5822123	0.2812879	0.7778460	0.3959440	0.5552543	0.6591560	0.5210422	0.0583690	0.3502719	0.1096224	0.5551144	0.6566581	0.0170076	0.1371102	0.5551356	0.2228125	0.2785113	0.2088794	0.0398384	0.7003549	0.2111802	0.5151351	0.4891991	0.1840326	0.0000000	0.1044169	0.2780290	0.6678892	0.2172331	0.0694664	0.2235797	0.5535366	0.0057732	0.6379801	0.7325088	0.0999542	0.4093826	0.5389154	0.1131555	0.0341349	0.5524492	0.0641700	0.0541444	0.0696265	0.1871402	0.6562845	0.4168429	0.4651265	0.6610807	0.4025042	0.4868438	0.0003780	0.2295821	0.4244403	0.5292299	0.0367092	0.0124327	0.4281844	0.5278429	0.6786706	0.4359524	0.5536050	0.7537640	0.6252899	0.5520376
0.6665026	0.7477369	0.1686834	0.6473544	0.6182135	0.6044036	0.5847951	0.7302352	0.3562296	0.5454651	0.8558985	0.2500394	0.6489529	0.4337250	0.0979057	0.3853662	0.4598125	0.0235578	0.4375896	0.0000479	0.4077359	0.0000161	0.4966028	0.5565199	0.3635926	0.0896808	0.6567264	0.0000000	0.6905910	0.6380228	0.3506974	0.0818300	0.1986487	0.1802001	0.3724918	0.6355083	0.1410751	0.6054778	0.3012520	0.6586667	0.8649099	0.2250013	0.2608872	0.3599963	0.6742764	0.7088389	0.2245362	0.1090259	0.1475792	0.4636371	0.5461666	0.4476306	0.0015638	0.4370505	0.6178599	0.1217653	0.5242282	0.6014912	0.0290405	0.3826591	0.1895200	0.3234593	0.3220803	0.1962658	0.5000513	0.4744458	0.0104731	0.5597342	0.8095709	0.0696422	0.2102435	0.5917928	0.6491158	0.2641357	0.1502862	0.7660961	0.0021056	0.1295975	0.0737381	0.4472092	0.6258543	0.4817397	0.6400830	0.0968374	0.6913758	0.5983810	0.0117154	0.6062026	0.6631625	0.4336010	0.0076460	0.0019400	0.2949997	0.0627518	0.3020898	0.3983509	0.6678656	0.6630687	0.2959259	0.3390746
0.7210211	0.5185172	0.2827091	0.6428249	0.6422581	0.6038962	0.7014979	0.2169477	0.6743979	0.3330029	0.3717636	0.4017746	0.5017963	0.0771482	0.4464207	0.3879157	0.0475663	0.3944280	0.2877902	0.1122495	0.5085535	0.0003494	0.0954984	0.2299214	0.6849054	0.7233800	0.5583683	0.0991736	0.5785984	0.5409896	0.0003152	0.0020514	0.2930872	0.4510897	0.0559610	0.5742205	0.1262973	0.5992216	0.0738809	0.5356490	0.8165594	0.4552564	0.5229503	0.0000000	0.7536730	0.5636926	0.2936770	0.0000608	0.0820203	0.5490772	0.5239161	0.2623250	0.1576813	0.5067584	0.0000000	0.2539363	0.6513968	0.1901852	0.3947249	0.1147658	0.0072858	0.1879253	0.4029206	0.0490567	0.5577271	0.0000000	0.6095723	0.0007143	0.6605312	0.3198519	0.2653976	0.4953414	0.8357466	0.0515959	0.0432113	0.6248658	0.0361012	0.0469472	0.0319334	0.5531691	0.6230946	0.3289157	0.3934051	0.2388479	0.1109631	0.4504239	0.0225122	0.5244147	0.1913539	0.5662198	0.0068284	0.1516385	0.2165070	0.0513051	0.2863649	0.5623389	0.5737550	0.4590549	0.2668044	0.2655336
0.7007366	0.4942092	0.7998902	0.6372121	0.3075525	0.8025041	0.6289048	0.6453470	0.7672490	0.3196118	0.5065865	0.2701311	0.7465198	0.5198432	0.0476225	0.5394421	0.4633043	0.4352410	0.3311390	0.0000721	0.1238354	0.0401168	0.5343924	0.6263638	0.4643460	0.4690585	0.6350367	0.1042647	0.4741740	0.1297722	0.2408517	0.1210476	0.0544497	0.0102122	0.0000000	0.7061968	0.7457617	0.6722799	0.0626313	0.0934356	0.6640782	0.1831407	0.0500749	0.1613724	0.2341848	0.5653737	0.6332937	0.1532054	0.0604435	0.6542685	0.0306026	0.2869530	0.1041396	0.6376528	0.5484411	0.2453754	0.6516631	0.4217270	0.1209810	0.2413539	0.0152543	0.1607975	0.7369656	0.0352750	0.5894759	0.5025658	0.5350278	0.3875407	0.1500743	0.7494116	0.1931460	0.4643831	0.5448406	0.2320457	0.0429135	0.5993401	0.0523661	0.0034092	0.0528941	0.3606389	0.2087124	0.6107866	0.5322759	0.3256646	0.5651845	0.1666222	0.0174321	0.4066005	0.1628235	0.6912280	0.0124630	0.0161570	0.2375459	0.1490332	0.4779816	0.6300390	0.6826727	0.7133632	0.2088629	0.3102697
0.5338801	0.7919322	0.1905961	0.7491342	0.2838538	0.4766318	0.3061333	0.6752975	0.8427436	0.3197640	0.6550369	0.3811718	0.2815177	0.6888773	0.0182529	0.5933260	0.4929814	0.2743232	0.3040586	0.0141997	0.4156397	0.0099594	0.5245935	0.4806266	0.5629457	0.3298558	0.2954465	0.4522328	0.6568019	0.4549739	0.1355903	0.2387545	0.2824908	0.3802374	0.0430413	0.0856329	0.2855321	0.3341121	0.1674263	0.1380108	0.6926253	0.0301130	0.3566858	0.7467658	0.5036773	0.7143871	0.5269966	0.0000996	0.0030915	0.5522334	0.4253064	0.2943766	0.0002864	0.1141241	0.7928360	0.4507177	0.4433638	0.1947551	0.1908322	0.3566895	0.3158084	0.2843265	0.6817822	0.2073679	0.5767803	0.5561421	0.5736777	0.0001678	0.1968337	0.5696371	0.4586098	0.6951604	0.5783205	0.5935288	0.0750954	0.5878658	0.0000000	0.0263046	0.0007894	0.1286809	0.4508521	0.6414724	0.5517378	0.1318893	0.4989507	0.6385166	0.0064055	0.1242098	0.1526989	0.6051576	0.0020094	0.1466146	0.2335512	0.2508158	0.1519458	0.4463897	0.6583214	0.7219783	0.6589142	0.6964677
0.6541363	0.5488138	0.0626832	0.2836067	0.2669944	0.1068565	0.1776573	0.5979817	0.0648733	0.0000000	0.3726597	0.2594801	0.0305540	0.2597491	0.5258797	0.5822915	0.5975004	0.1632050	0.0000000	0.2802886	0.6527455	0.4796122	0.5403509	0.4630826	0.6501053	0.0052026	0.0697757	0.0228826	0.0925556	0.6719067	0.2341839	0.5164258	0.5978914	0.5087375	0.6515862	0.7154153	0.8388552	0.6391985	0.0690131	0.3435352	0.2158778	0.1055794	0.4032231	0.6161666	0.4720282	0.1536361	0.1722455	0.4261451	0.3809461	0.0719076	0.7896407	0.7070058	0.4826744	0.0067930	0.2083227	0.0033219	0.3380933	0.7730943	0.6418901	0.5409005	0.0000000	0.7491881	0.6603032	0.6379764	0.6780587	0.0985021	0.3799660	0.0930018	0.1956128	0.0078216	0.1537174	0.7229003	0.3782321	0.6449102	0.2601467	0.6037341	0.0479463	0.0001196	0.0041735	0.4525478	0.6669105	0.2772532	0.6253302	0.8837055	0.0567183	0.3156781	0.0241114	0.1242417	0.4404087	0.4483279	0.0000000	0.1050365	0.5379581	0.2526326	0.6490732	0.6272798	0.6132307	0.5750517	0.6369512	0.3939383
0.6424969	0.3961024	0.1203421	0.3362876	0.0753587	0.7279301	0.2004337	0.7098233	0.6846997	0.4130732	0.3479703	0.2516081	0.3047518	0.2800951	0.0461907	0.6577243	0.1778792	0.2211812	0.6094703	0.3411254	0.1620007	0.1307631	0.6826236	0.6073528	0.7247989	0.0458840	0.1349667	0.5623250	0.4333895	0.3461973	0.0134053	0.2051145	0.3203650	0.4208810	0.5602423	0.7039033	0.7269000	0.7889383	0.1604737	0.4943816	0.5624669	0.0556519	0.5859695	0.6113032	0.2349441	0.1459852	0.3259766	0.0009381	0.0968462	0.4886749	0.6806789	0.3339988	0.1095542	0.0437786	0.6282006	0.6426214	0.4435707	0.3900859	0.5878445	0.4280047	0.0511065	0.3379989	0.5909913	0.5664545	0.6450013	0.5558756	0.4394532	0.0001192	0.3281180	0.7707536	0.2564447	0.4915519	0.6375926	0.2683795	0.1047940	0.6560133	0.0010124	0.0000000	0.0341995	0.4401819	0.0000000	0.2615300	0.2861396	0.2308409	0.1640702	0.0838116	0.0009199	0.1493920	0.1327507	0.6151952	0.0048722	0.0929812	0.5765611	0.7695680	0.1267305	0.7751059	0.5672148	0.4246140	0.5693295	0.5426592
0.7378852	0.2993640	0.5130282	0.0000000	0.6200475	0.6506003	0.4136055	0.0000000	0.5699357	0.4362773	0.4002548	0.0026964	0.2023048	0.5934275	0.6130076	0.5888970	0.3216753	0.0260099	0.5360362	0.0000000	0.0066333	0.2393153	0.0949759	0.3301433	0.4332526	0.5542908	0.4282040	0.0334649	0.5255609	0.4668594	0.2171654	0.0427016	0.3883740	0.2769583	0.7268052	0.5724755	0.5395782	0.0988951	0.1374320	0.2741862	0.4190520	0.0000000	0.1233340	0.0142627	0.6881188	0.5728385	0.4277101	0.0843286	0.0874449	0.5845413	0.0610908	0.3668607	0.1213993	0.6164198	0.3173986	0.5149326	0.1412945	0.3883140	0.0995502	0.2152447	0.0303980	0.2301070	0.6842276	0.1486354	0.0569060	0.5513807	0.6204721	0.3883266	0.0379860	0.6372965	0.0768227	0.6041199	0.5116504	0.1100609	0.0453863	0.6998149	0.0378740	0.0592110	0.0414033	0.3002815	0.2865707	0.0052499	0.6447747	0.1210060	0.0752412	0.1080186	0.1763215	0.5074819	0.4823979	0.6836667	0.0554230	0.0000000	0.0562067	0.0050276	0.5250498	0.5703882	0.7756655	0.4772185	0.5096623	0.3083096
0.6867684	0.6823788	0.5273586	0.0703014	0.5829706	0.4407725	0.4220130	0.6606026	0.7111604	0.2257473	0.5979007	0.2546638	0.6274234	0.4875220	0.4458427	0.7050317	0.0716770	0.4702433	0.3303582	0.0004051	0.4293586	0.1976854	0.1478663	0.5640003	0.6731426	0.2137963	0.4939985	0.1773670	0.7311943	0.5707623	0.2336025	0.1920519	0.2681825	0.0000000	0.6770879	0.8234096	0.6048287	0.6504684	0.0240580	0.3287828	0.6339913	0.0000005	0.4306594	0.0295136	0.2983421	0.1779241	0.3476344	0.0662672	0.1137006	0.5569624	0.1407172	0.2762654	0.1059935	0.3531526	0.6670841	0.6130598	0.4655880	0.1613915	0.2091132	0.0000000	0.0019394	0.2912480	0.6835236	0.4093014	0.7621362	0.5439928	0.5734592	0.1040696	0.2501879	0.2947003	0.1881968	0.5736458	0.6416525	0.5298216	0.0333576	0.7811838	0.0526995	0.0109285	0.0290180	0.4093730	0.6343955	0.0926102	0.6872941	0.2014981	0.5505008	0.1109920	0.0433169	0.4398902	0.0536338	0.6590301	0.0459758	0.1850677	0.3545042	0.0794208	0.4856530	0.5024460	0.7303038	0.3531808	0.3936752	0.3752246
0.6620770	0.5300253	0.6068069	0.5450609	0.1469131	0.7100645	0.3231114	0.6213950	0.7307748	0.3336238	0.6138163	0.3583035	0.2713418	0.1313662	0.5198668	0.5470742	0.0166462	0.5304999	0.3175485	0.0002304	0.2150559	0.1568472	0.5023865	0.6046290	0.6636188	0.4725650	0.5795775	0.3498937	0.4968107	0.6831191	0.4980035	0.0685163	0.3917886	0.1711111	0.2367150	0.2947879	0.1315115	0.4693838	0.3044926	0.6863948	0.6332076	0.1262871	0.4660321	0.5012542	0.6502350	0.6858659	0.4116373	0.2664103	0.1425503	0.7239934	0.2644911	0.2540061	0.1149996	0.0690137	0.2771699	0.6326117	0.3585771	0.2913272	0.4658030	0.2923042	0.0074960	0.5028505	0.5464159	0.0170368	0.7156231	0.4138806	0.0670908	0.0061029	0.6819077	0.3914308	0.2532323	0.4934862	0.5625343	0.1044965	0.0851458	0.8036954	0.0636821	0.0354165	0.0019534	0.2010414	0.5575611	0.4005886	0.1936046	0.5571273	0.6301973	0.4868851	0.0292701	0.0449342	0.0532517	0.4148962	0.0001125	0.1492600	0.0022568	0.7169727	0.7308852	0.6278429	0.6196973	0.7910903	0.6233511	0.4140398
0.5568585	0.7396849	0.7303898	0.7142125	0.2496917	0.8225369	0.4517854	0.6378525	0.6107299	0.1293774	0.6442587	0.5481444	0.4526146	0.4449286	0.3728913	0.6147793	0.1822203	0.2316705	0.2383768	0.4015704	0.4162135	0.0000000	0.0821187	0.6134127	0.6502849	0.2385494	0.1966586	0.4253391	0.5420908	0.1803971	0.1557844	0.1902298	0.5078439	0.0000000	0.9035684	0.2171930	0.2178655	0.5827891	0.0103001	0.4481996	0.6533705	0.0786210	0.0637060	0.0000000	0.6285265	0.1445534	0.2239753	0.4785172	0.1081156	0.5065287	0.0629231	0.1088500	0.1515928	0.3770753	0.7139732	0.6214741	0.7316660	0.4559607	0.0811073	0.2486890	0.0006986	0.2304950	0.5250114	0.0041453	0.6247476	0.2809223	0.0391105	0.0058340	0.3095213	0.2593955	0.0366911	0.4684976	0.6183352	0.6997626	0.0782907	0.6604876	0.0789160	0.0690745	0.0005668	0.4526695	0.6112223	0.4436208	0.1319864	0.7610261	0.0827986	0.4852013	0.0583062	0.1350371	0.0010866	0.6449256	0.0048110	0.2794590	0.2205262	0.2279889	0.4637718	0.5164389	0.6695383	0.4820591	0.3344277	0.3118849
0.0000000	0.2086490	0.1121978	0.3955570	0.4928989	0.0690575	0.3205970	0.4821862	0.0000000	0.5333137	0.4829569	0.5778091	0.5739183	0.4531207	0.1538484	0.0158756	0.0844737	0.3559948	0.5716775	0.0000813	0.5062731	0.0631947	0.0417368	0.7913332	0.3595495	0.4047404	0.0852852	0.4000450	0.0775819	0.6730670	0.6462406	0.0015521	0.1327798	0.1637926	0.6219446	0.5037018	0.2033919	0.3013476	0.7029313	0.2000297	0.6538487	0.7407671	0.1586495	0.4828650	0.4861818	0.6649160	0.2986418	0.3960102	0.2270172	0.0000000	0.1807840	0.0292966	0.6299268	0.0000000	0.6213787	0.6600541	0.4394151	0.0000000	0.0000000	0.2521446	0.1757639	0.6913461	0.5736175	0.5574242	0.8635794	0.0094424	0.0000000	0.2369094	0.0073020	0.0000000	0.7030210	0.0000000	0.5837065	0.0163071	0.1920825	0.3121766	0.2249941	0.5482094	0.6503339	0.0594279	0.2987297	0.0000000	0.0014053	0.0000000	0.7004464	0.6740690	0.0000581	0.4956560	0.6036535	0.5242759	0.3075984	0.2682813	0.3469893	0.0395644	0.5151997	0.0000000	0.6306758	0.5203068	0.4173001	0.6642329
0.5796442	0.2576129	0.4613266	0.0669502	0.1837691	0.7003584	0.3392744	0.7179927	0.6607664	0.0000000	0.5889428	0.0000000	0.0803491	0.8571371	0.0000000	0.6722966	0.0189231	0.6388900	0.0000000	0.0002543	0.1178275	0.6913691	0.6984576	0.8033605	0.6849831	0.7184404	0.2840582	0.0000000	0.4447181	0.5923291	0.0106848	0.4583118	0.6351856	0.4852119	0.7433296	0.3366152	0.6004845	0.5086507	0.0132797	0.5879394	0.0023580	0.2038228	0.1551474	0.2511232	0.4018995	0.7845686	0.2042026	0.3202725	0.0956514	0.5715867	0.3642405	0.1824463	0.1304871	0.5907992	0.5361144	0.3725502	0.5753083	0.2129111	0.5581356	0.3438695	0.0000000	0.3451596	0.2911022	0.0000000	0.3673358	0.5433096	0.0895100	0.0519367	0.6381613	0.5895620	0.0377176	0.4607747	0.5238341	0.1325844	0.0662918	0.6329039	0.0005598	0.0056295	0.0493800	0.4671351	0.5980266	0.0407185	0.6196568	0.2401061	0.5130571	0.6907486	0.1765607	0.0021394	0.0000000	0.5209368	0.0746727	0.2453347	0.0508079	0.3456069	0.7585867	0.5232057	0.5645466	0.4818650	0.0000000	0.3741113
