YMR164C	YBR083W	YLR403W	YDR463W	YDR081C	YCR096C	YCR040W	YPR199C	YJL110C	YCR097W	YDR317W	YCR039C	YCR107W	YKL178C	YBR281C	YBR282W	YKL161C	YLR022C	YDR098CA	YDR103W	YDR098CB	YBR040W	YCR041W	YLL065W	YLR463C	YLR467W	YLR465C	YCR105W	YOR315W	YER190W	YGL001C	YDR042C	YCR018CA	YCR019W	YDR084C	YER189W	YNL337W	YDR494W	YLR265C	YLL047W	YPR021C	YBR186W	YLL048C	YNL105W	YBR121C	YBR185C	YKL136W	YPL178W	YDR440W	YBL070C	YBL068W	YKR008W	YGL247W	YCR083W	YDR180W	YGR191W	YDL062W	YLR175W	YLR322W	YGL169W	YGL170C	YOR082C	YML048WA	YGR039W	YDR047W	YBR184W	YLR094C	YDL152W	YDR415C	YLR046C	YKL095W	YOL057W	YCL012W	YNL267W	YDL126C	YOR129C	YBR012WA	YMR232W	YOR084W	YPL060CA	YGL192W	YGL156W	YLR185W	YKR004C	YCL014W	YKR041W	YER137CA	YIL038C	YBR012WB	YBL018C	YAR010C	YNL256W	YDR416W	YKR056W	YNL211C	YNL257C	YOR077W	YER120W	YBL017C	YER118C
0.4541438	0.6988864	0.6436396	0.5771574	0.0702834	0.4969668	0.4576041	0.3076895	0.5230965	0.6679521	0.5580477	0.1231441	0.0088931	0.0330192	0.3074908	0.3012967	0.2484765	0.1571904	0.4009001	0.6118235	0.0636133	0.3801343	0.0000000	0.6845401	0.0433581	0.1067989	0.2813550	0.4932294	0.2780664	0.1610160	0.8128547	0.1502785	0.1338282	0.5192787	0.3314569	0.4605498	0.2753146	0.5659395	0.1019431	0.0005070	0.0141008	0.5710357	0.4793032	0.3068131	0.2226142	0.0017355	0.7573982	0.5632344	0.4225422	0.5726825	0.6810877	0.0176536	0.6984185	0.1922657	0.0006813	0.0165524	0.5125574	0.2215779	0.0402590	0.2786733	0.3479292	0.0145221	0.2088549	0.4521211	0.0908088	0.6198181	0.6603214	0.0004364	0.3068611	0.4585234	0.5703930	0.3054262	0.0000000	0.6008925	0.5739168	0.0000000	0.5652905	0.2927312	0.0302275	0.0000434	0.3003388	0.6106939	0.2744874	0.4049042	0.0441550	0.0050403	0.6666543	0.1870213	0.7386846	0.5417086	0.0100373	0.3501069	0.1081903	0.4260895	0.3734054	0.0987578	0.1840817	0.0519579	0.0042347	0.5824871
0.0000000	0.0000000	0.4480692	0.0000000	0.7044113	0.0002727	0.0468033	0.7396028	0.7256049	0.4613620	0.3923587	0.4160077	0.0366264	0.0007202	0.6622169	0.2707198	0.5590014	0.6424559	0.3006151	0.1412974	0.5583798	0.1598418	0.1118613	0.6360386	0.5716916	0.3123514	0.3837705	0.3983769	0.5749129	0.7066643	0.0000000	0.6312368	0.7232748	0.1687694	0.0000000	0.5798005	0.6124210	0.0000000	0.0250685	0.0035021	0.0095785	0.5942354	0.0000000	0.0557596	0.2590853	0.0002693	0.6294372	0.4269259	0.1655203	0.5818721	0.2575575	0.6808385	0.0000000	0.6320121	0.6903584	0.0348299	0.3507736	0.6985589	0.5884302	0.5970180	0.3554249	0.6568997	0.4680008	0.0000000	0.5028287	0.0000000	0.0000000	0.5737658	0.2210485	0.6399962	0.0311840	0.3682046	0.6968179	0.0000000	0.0000000	0.6036298	0.1247257	0.7381564	0.2588010	0.3706384	0.6084683	0.4096245	0.5622219	0.0000000	0.0580642	0.7082527	0.1009003	0.0392705	0.0000000	0.7684885	0.6228423	0.1704130	0.1625530	0.0000000	0.5437759	0.5103873	0.5944381	0.3763905	0.6850472	0.5857068
0.4053160	0.6058136	0.5574619	0.5625436	0.5492638	0.3613429	0.0002384	0.4162763	0.1832588	0.1173143	0.2828591	0.2619549	0.0220480	0.0002084	0.5907622	0.7581044	0.0911533	0.3619681	0.4122787	0.3017344	0.0996138	0.4640129	0.3015736	0.3763284	0.0623206	0.0000000	0.3765722	0.0270651	0.5581856	0.4775903	0.3711722	0.5697008	0.0048573	0.4952305	0.1717473	0.0988404	0.4953958	0.6549404	0.4024677	0.0067684	0.0077980	0.5851389	0.6178023	0.7618595	0.0115278	0.0012477	0.3702587	0.6366128	0.7065633	0.6394444	0.4317851	0.0285425	0.6388143	0.0952074	0.0023563	0.0135193	0.6477160	0.3176804	0.5243522	0.6293746	0.0000133	0.0458085	0.2203544	0.6614988	0.0059903	0.7488327	0.4849967	0.0000638	0.3547187	0.7163434	0.4990639	0.2311247	0.3708115	0.6992269	0.5821180	0.1615730	0.6394777	0.0000000	0.0065754	0.0000000	0.0000000	0.0590581	0.2697864	0.5689997	0.2317569	0.2847383	0.6918333	0.2541980	0.6280008	0.7680544	0.0550702	0.1948936	0.0000000	0.0766789	0.4088050	0.1333635	0.1638164	0.1836567	0.0418835	0.6999122
0.5985910	0.6747390	0.7113074	0.5956889	0.5684201	0.3917718	0.0408144	0.6645582	0.5815333	0.6422178	0.6333987	0.3295389	0.0226153	0.0901250	0.7227751	0.6395712	0.5163764	0.4182071	0.6515835	0.4786312	0.1032008	0.4386316	0.0000000	0.6654007	0.0136176	0.0756039	0.5950383	0.5125730	0.1890975	0.0000000	0.3214044	0.2613986	0.0073897	0.0810284	0.6441791	0.3758945	0.0719430	0.6810788	0.0021519	0.0277339	0.0160828	0.6860380	0.0981646	0.6796619	0.1517249	0.0587892	0.6716737	0.6212440	0.4539091	0.5802516	0.4023019	0.0096124	0.6238920	0.4868974	0.0009372	0.0298666	0.6447596	0.2510482	0.6987845	0.5820547	0.1677997	0.0346998	0.4044386	0.6219797	0.0694796	0.5693753	0.4942849	0.0018269	0.1078764	0.6912079	0.6240242	0.0000000	0.1471951	0.6651819	0.5938326	0.1511246	0.5166315	0.3023719	0.0259971	0.0403106	0.0116510	0.3786384	0.2567411	0.4450135	0.2081854	0.1260384	0.7094336	0.2781025	0.5395092	0.6790867	0.0194837	0.2627687	0.2501863	0.2932144	0.5086859	0.1020867	0.2490713	0.1732305	0.0095200	0.5888755
0.4565660	0.6516752	0.7842096	0.4774768	0.4043109	0.3890920	0.1320887	0.7553461	0.4765697	0.4959389	0.2050697	0.4153529	0.0229758	0.2775865	0.5915137	0.2396452	0.0000000	0.4610172	0.5507462	0.6003748	0.1170129	0.1701244	0.0003903	0.7695801	0.0531388	0.1090509	0.3717476	0.0585815	0.6574198	0.1962408	0.4873333	0.4619143	0.0018457	0.0392482	0.2905444	0.3273611	0.0791233	0.5441496	0.0572036	0.0228077	0.0000676	0.5496618	0.3433946	0.3347261	0.0001556	0.0248779	0.5776650	0.7106707	0.5748223	0.6683292	0.6108413	0.0265830	0.6400005	0.6443462	0.0105273	0.0000000	0.6928036	0.5093862	0.3974406	0.2105162	0.0995393	0.0262750	0.3507425	0.6064922	0.0000000	0.6473642	0.2520975	0.0398423	0.2459134	0.7570928	0.5929199	0.3183411	0.0000000	0.6720083	0.5969350	0.2063627	0.4507462	0.2187795	0.0169702	0.0555060	0.3054657	0.3236066	0.1210229	0.5894036	0.3467935	0.0000000	0.5960252	0.4209530	0.6141804	0.7287134	0.0000000	0.1536716	0.1440989	0.2860256	0.5502987	0.1749203	0.2623791	0.3056794	0.0208032	0.7437952
0.4634004	0.7278509	0.6264343	0.5354577	0.4747379	0.0027647	0.4197288	0.7148564	0.1999306	0.7435720	0.1040400	0.0000628	0.0334109	0.1088062	0.0000000	0.2335074	0.5404533	0.5232423	0.6005999	0.6218319	0.0880259	0.4702207	0.1624062	0.3092690	0.1129855	0.1960875	0.5584863	0.3001420	0.5347584	0.1714366	0.4139418	0.3334374	0.2102727	0.5979602	0.2541971	0.1220531	0.0125378	0.5255148	0.5299391	0.0381702	0.0067491	0.5447178	0.3775782	0.0418832	0.0000000	0.0022488	0.7064853	0.5913357	0.4751809	0.5583500	0.3530377	0.0104315	0.5918737	0.3580629	0.0104022	0.0000000	0.7675666	0.4106088	0.6576127	0.1543104	0.3217158	0.0227100	0.3924558	0.5907603	0.0726663	0.5581441	0.2592433	0.0254299	0.5794082	0.7078745	0.5181501	0.3927564	0.5396866	0.6304730	0.5766159	0.0706320	0.5589664	0.2813725	0.0147072	0.0338885	0.0000000	0.3552337	0.3203826	0.3498539	0.3068552	0.2694511	0.6983173	0.7127621	0.6608689	0.5605321	0.1001046	0.0347408	0.5915579	0.4544729	0.4220606	0.1987161	0.0473462	0.1377708	0.0125103	0.6923587
0.2101437	0.4760451	0.4270381	0.2617605	0.0000000	0.0018311	0.2310031	0.6312804	0.3053801	0.1594574	0.3913469	0.4250798	0.1079680	0.1724864	0.6136532	0.1744313	0.6530029	0.0000000	0.1918665	0.6182610	0.3935906	0.1204265	0.0000000	0.5808785	0.2261059	0.2531536	0.4587597	0.6931408	0.4109755	0.4315336	0.6184215	0.0000000	0.1222840	0.1371907	0.0484819	0.3390566	0.3661410	0.3132989	0.3352110	0.0072855	0.0012237	0.6502552	0.1461788	0.4541239	0.0727158	0.0595635	0.4749866	0.6222208	0.1582818	0.7297434	0.3706982	0.2029486	0.6110064	0.4845356	0.0053099	0.0527771	0.6247132	0.6342754	0.0000000	0.0000000	0.0149392	0.1302563	0.3441036	0.5110803	0.0882025	0.6909356	0.0162550	0.0021396	0.1617641	0.0828827	0.6168040	0.0000000	0.0000000	0.3062814	0.6417199	0.1253420	0.5257725	0.2551340	0.4241688	0.0031499	0.5063041	0.0744108	0.1720893	0.6324226	0.6541711	0.1934365	0.6268455	0.6686326	0.3036334	0.0000000	0.0598901	0.4552711	0.2124147	0.5125333	0.4573952	0.3623511	0.2833931	0.0000000	0.0731642	0.7893669
0.5229148	0.5899390	0.6239133	0.3299165	0.0156024	0.3118943	0.0987904	0.2755631	0.4828094	0.6859743	0.4304714	0.3098901	0.0564222	0.0008743	0.6507048	0.3522582	0.2742763	0.5824443	0.2990140	0.5122130	0.3815049	0.0794904	0.3317377	0.7126805	0.0905520	0.0023667	0.2336164	0.0255988	0.0712450	0.3005140	0.5468406	0.2316651	0.2432383	0.6315117	0.0687894	0.1742387	0.0623454	0.0428159	0.0000000	0.0055389	0.0000530	0.6853082	0.0000000	0.3587557	0.1462738	0.0159483	0.6807450	0.6322219	0.4952713	0.5621980	0.5130746	0.0023519	0.7171162	0.7303286	0.0038258	0.0113355	0.5210666	0.3624659	0.0032723	0.1718100	0.0003402	0.0271462	0.5520217	0.6456203	0.1298329	0.6186113	0.4739408	0.0432345	0.3268309	0.0034813	0.5471994	0.5611777	0.7655142	0.3670164	0.5269552	0.0000000	0.5535109	0.3345595	0.0330197	0.0358393	0.3527720	0.2160545	0.0000000	0.0848748	0.5453148	0.3632696	0.6373308	0.5188574	0.5285527	0.5863634	0.0284316	0.2620909	0.3775893	0.3683825	0.5065657	0.1825673	0.0000000	0.1666881	0.0759540	0.5759354
0.5578707	0.5741048	0.7077891	0.6956431	0.6125573	0.5950446	0.5309713	0.1045736	0.4715976	0.1973762	0.0116902	0.1491565	0.0016185	0.3608791	0.0000000	0.5909176	0.2113650	0.2700188	0.4208478	0.4665670	0.0050904	0.1664155	0.0013259	0.6525798	0.0647308	0.1629089	0.3207752	0.4840124	0.4782406	0.3681619	0.6066861	0.5056529	0.5541477	0.1151506	0.2969490	0.4408166	0.1385918	0.6107069	0.0747152	0.0000000	0.0000655	0.6958279	0.3959616	0.2738826	0.0481432	0.0001075	0.7088921	0.5507947	0.5642511	0.7225930	0.5057246	0.0000000	0.8436053	0.3291952	0.0028604	0.0000000	0.5569127	0.3508106	0.5189982	0.2766227	0.4048235	0.0385269	0.7164704	0.5327613	0.0336496	0.6627001	0.4688053	0.0376325	0.2524283	0.6029341	0.8127700	0.0457363	0.1711445	0.6918229	0.6539860	0.1780605	0.6627320	0.3496893	0.0030164	0.0513659	0.3933450	0.4116452	0.2606828	0.4137522	0.1193342	0.1753224	0.7029533	0.4760353	0.5279101	0.2329000	0.0348601	0.2092767	0.3464922	0.3059458	0.4317796	0.1530905	0.0564354	0.1860740	0.0000000	0.5247381
0.6235362	0.5944693	0.7178662	0.5162494	0.4445722	0.4690804	0.6262486	0.5830125	0.0000000	0.6141780	0.5261426	0.0575906	0.1510699	0.4014670	0.6671320	0.6891536	0.5969079	0.5094618	0.6421200	0.5690944	0.1084822	0.0003441	0.0000000	0.4929131	0.6843579	0.0251657	0.2631936	0.3984066	0.2544860	0.1929599	0.6555796	0.4469739	0.0000000	0.5971034	0.0000000	0.3917269	0.0655654	0.5440259	0.5655677	0.7057628	0.0134389	0.6256055	0.6086740	0.4024136	0.0251679	0.0000218	0.0000168	0.6152819	0.3249637	0.8438714	0.6070983	0.0065984	0.5673844	0.4073140	0.0015836	0.0155880	0.4922016	0.3752427	0.4823461	0.3121731	0.5737900	0.0349991	0.3370368	0.6041349	0.0533082	0.5870070	0.2384416	0.0609417	0.4803327	0.5747882	0.6216372	0.2798958	0.5014434	0.5150445	0.6026149	0.0000000	0.6408272	0.2826565	0.0040744	0.0822608	0.1535463	0.0000000	0.2649466	0.3301860	0.3341053	0.1627451	0.6080696	0.5929881	0.6777198	0.4459770	0.0120290	0.2570513	0.0000000	0.6875454	0.3823425	0.1624678	0.2031156	0.3041612	0.0060460	0.7217681
0.0000000	0.0000000	0.0000000	0.0000000	0.3670103	0.2961945	0.0301584	0.3311297	0.6475457	0.5014403	0.0005632	0.0520664	0.3789181	0.0002205	0.0000000	0.0000000	0.0000000	0.3329516	0.6076908	0.6730009	0.3244777	0.5932180	0.0012082	0.6502931	0.6873357	0.0493494	0.4563393	0.5781992	0.0006129	0.4149969	0.0099116	0.5673398	0.7586115	0.3302027	0.0000000	0.6352969	0.5535727	0.0000000	0.0451139	0.0038299	0.2323520	0.0000000	0.0654505	0.1915078	0.6448999	0.4803711	0.6468668	0.0000000	0.0000000	0.5808593	0.0000000	0.2884620	0.0840502	0.2807910	0.0000000	0.4950031	0.4699227	0.5604024	0.3306693	0.2814265	0.4820731	0.6450515	0.2253632	0.0472454	0.7458776	0.0000000	0.0000000	0.1320858	0.1075017	0.5781073	0.0000000	0.0000000	0.6711360	0.7423276	0.0000000	0.6865079	0.0000000	0.0000000	0.6586253	0.2928164	0.3936709	0.2757793	0.5545570	0.0000000	0.6561031	0.4945667	0.4721305	0.0000000	0.0000000	0.6966989	0.6829032	0.4730050	0.2486863	0.1949196	0.3772692	0.6736287	0.8514568	0.7360615	0.2635405	0.0149999
0.4492797	0.6696479	0.5334385	0.5192242	0.5837975	0.0029450	0.0000962	0.6011911	0.5893551	0.7472351	0.5195872	0.3315631	0.0105762	0.0496886	0.2861168	0.6143215	0.6114511	0.4244842	0.5066415	0.4704627	0.1435210	0.5090267	0.2195579	0.7672157	0.0384439	0.0238614	0.5886128	0.0499611	0.5296699	0.2815791	0.3384459	0.3079050	0.0036536	0.4439094	0.5448925	0.7757798	0.0459589	0.6228734	0.0381401	0.0000000	0.0312746	0.5589957	0.3228923	0.5604169	0.2106025	0.0472587	0.6334087	0.5418989	0.3705468	0.7049409	0.3224474	0.0104114	0.5992988	0.5051084	0.0010106	0.0265843	0.5393808	0.2269829	0.7771939	0.5893695	0.0000380	0.0548293	0.5869616	0.5066281	0.0000000	0.5760114	0.2393465	0.0000000	0.1635764	0.7032302	0.5938493	0.0245508	0.4411457	0.5085572	0.5491095	0.1665035	0.5793134	0.3007089	0.0204690	0.0005813	0.3847917	0.5658501	0.2916152	0.6616199	0.2482002	0.2402909	0.5835034	0.4149400	0.5334298	0.7743756	0.0339929	0.2983785	0.0000000	0.0000000	0.6718113	0.2379680	0.0621764	0.3337983	0.0030505	0.6334393
0.3770062	0.5321253	0.4457270	0.6767244	0.5917689	0.1669672	0.0055622	0.3923192	0.6336247	0.6251333	0.0653612	0.2173330	0.0000000	0.0795436	0.1472027	0.2806913	0.6527567	0.5294102	0.2852947	0.5692466	0.0642295	0.0568955	0.3290478	0.6343875	0.0147686	0.0650648	0.0875808	0.0197063	0.3300974	0.4066962	0.2212095	0.6052989	0.1737418	0.3072839	0.7171538	0.1990792	0.2154589	0.5448831	0.0569473	0.0000000	0.0009857	0.6212291	0.1879855	0.7739179	0.0791341	0.0623254	0.6376627	0.6117094	0.7355269	0.6264036	0.2615273	0.0508914	0.6427352	0.6438336	0.0013604	0.0566787	0.4546490	0.3368197	0.6262005	0.7789900	0.0003079	0.0202603	0.5735408	0.5529714	0.0356290	0.5889183	0.3223275	0.0000329	0.1556268	0.6053336	0.6134455	0.0136133	0.3548582	0.5703565	0.6834994	0.1651821	0.6435149	0.2608057	0.0482364	0.0001753	0.4785034	0.6872348	0.3327429	0.4661088	0.0000000	0.3525039	0.7525903	0.1606291	0.4594299	0.6159791	0.0000000	0.0000000	0.2209543	0.0151170	0.2905993	0.2520248	0.1729725	0.3232577	0.0501919	0.5314439
0.3630454	0.6214926	0.6019756	0.5668975	0.6298716	0.5937301	0.5150475	0.2174154	0.6229282	0.5870546	0.0272402	0.4341309	0.0431999	0.3776431	0.5405934	0.2411876	0.3150103	0.3158120	0.3957144	0.5236605	0.1351091	0.1138746	0.0419513	0.5401493	0.0094113	0.0010687	0.0870376	0.5432091	0.0878052	0.2604485	0.1389511	0.3374426	0.0083037	0.5462572	0.3004897	0.3438958	0.3040991	0.5998842	0.0392934	0.0090848	0.0319358	0.6780869	0.2254745	0.1680891	0.0646985	0.0600746	0.6055587	0.6089346	0.3911856	0.6872248	0.5281583	0.0223355	0.5939893	0.3080678	0.0012151	0.0343542	0.5422883	0.3321994	0.6083451	0.2849216	0.4903240	0.0517817	0.3750728	0.5142503	0.1088386	0.6682631	0.5512164	0.0395639	0.1837596	0.5125882	0.5795674	0.0000000	0.3727134	0.5566576	0.5448837	0.2785380	0.7033814	0.2993915	0.0254342	0.0374974	0.0000000	0.5107758	0.3834635	0.6209842	0.3465092	0.2194929	0.6473449	0.2137797	0.5960653	0.3186471	0.0132739	0.2937759	0.2093061	0.0594083	0.4144249	0.2895107	0.1843993	0.1234248	0.0000000	0.7192954
0.0720123	0.0000000	0.0000000	0.7850147	0.4458904	0.0607301	0.0187647	0.5604262	0.5970444	0.7087919	0.2679766	0.3246184	0.0000000	0.0743051	0.5954779	0.6036554	0.0538449	0.5526697	0.6826554	0.6797295	0.2607812	0.3740447	0.1511368	0.7448012	0.0000000	0.0372836	0.1394380	0.5853429	0.3735957	0.5231595	0.1562039	0.6166592	0.0090574	0.5720296	0.3799131	0.5888182	0.5468240	0.6480558	0.0396818	0.0157914	0.2056742	0.0000000	0.0967514	0.6379605	0.6919889	0.7108028	0.5519699	0.1416196	0.6021346	0.0000000	0.0000000	0.5796182	0.0194251	0.5519561	0.1738025	0.6841620	0.0163105	0.3406507	0.4433198	0.6174984	0.6305654	0.5733879	0.3385050	0.0000000	0.0496734	0.6974974	0.5857108	0.0007903	0.0000000	0.6882559	0.6539190	0.3036776	0.2941738	0.6637264	0.2944641	0.1573879	0.2810756	0.4301608	0.0000000	0.0000194	0.3950593	0.5227665	0.7303135	0.3439012	0.1963870	0.1492871	0.0000000	0.1182418	0.0000000	0.5232637	0.6649609	0.6311428	0.0000000	0.1516860	0.0000000	0.4863948	0.3338654	0.6411760	0.7212879	0.0520411
0.3042958	0.4586330	0.5689629	0.4713173	0.6537004	0.0001721	0.3145186	0.7812219	0.6335084	0.6399878	0.4927588	0.3538553	0.0404862	0.5723119	0.3622181	0.5085318	0.6662440	0.5154384	0.2977901	0.5418710	0.2077044	0.4179547	0.1749814	0.4667019	0.0381313	0.1142845	0.1614515	0.3206313	0.0459351	0.0000000	0.2392758	0.6189713	0.3795726	0.5858210	0.4994286	0.2377072	0.0869112	0.4593560	0.0240868	0.0246627	0.0047748	0.6982342	0.1239582	0.4474290	0.0309629	0.0891316	0.6218265	0.6568912	0.3955962	0.5776745	0.3481211	0.0743761	0.7529028	0.4695475	0.0051856	0.0467333	0.4624590	0.0000000	0.5609172	0.2655189	0.1006612	0.0797349	0.3054732	0.4529043	0.0674557	0.6491716	0.2166711	0.0003148	0.1564279	0.6226550	0.5065134	0.3517228	0.1072015	0.5186956	0.4994435	0.2594865	0.5699161	0.1905658	0.0863517	0.0021071	0.6387849	0.3336101	0.2100997	0.4257651	0.4069456	0.3420257	0.5234182	0.0398578	0.5985437	0.5922472	0.0451079	0.2208021	0.0751602	0.1560802	0.3709437	0.2801921	0.3770564	0.3711256	0.0040307	0.7247121
0.5254705	0.6325158	0.6485612	0.5742823	0.6378137	0.4641448	0.0052906	0.6734668	0.2773551	0.6687467	0.0766547	0.2260007	0.0306854	0.0101915	0.0000000	0.6845708	0.4803009	0.8122534	0.6083697	0.6988627	0.0934635	0.4528097	0.1805756	0.5825614	0.0658317	0.0887330	0.5875984	0.3123313	0.4051490	0.4073277	0.5212381	0.3220606	0.4429231	0.6558945	0.2342699	0.1603665	0.2729711	0.6906075	0.4437943	0.0275063	0.0106211	0.6098647	0.4933401	0.7210215	0.1690381	0.0734090	0.4344368	0.6190836	0.5193460	0.6969896	0.5483299	0.0169280	0.6774890	0.5788064	0.0031808	0.0198915	0.5784254	0.3607240	0.5188613	0.5930184	0.0006861	0.0279338	0.5241826	0.6058093	0.0782649	0.5702162	0.5380781	0.0442054	0.4349738	0.6598414	0.6267844	0.2080318	0.0464742	0.6792506	0.4943501	0.0000000	0.6296548	0.3033106	0.0367201	0.0002342	0.3685239	0.5320628	0.2207131	0.5060702	0.2690675	0.0855688	0.5946884	0.5070085	0.6097514	0.6672514	0.0245538	0.1044845	0.3098571	0.5988275	0.6564528	0.1567261	0.1159207	0.0556988	0.0360570	0.6546841
0.5598334	0.6058274	0.6260330	0.6521481	0.5146201	0.3491817	0.1699731	0.2637631	0.7048797	0.6151243	0.0704813	0.0314776	0.0344973	0.0222519	0.6276664	0.3261495	0.0000000	0.6977408	0.5929763	0.6324529	0.1050708	0.4337810	0.4314503	0.6156555	0.0106246	0.0003891	0.6608827	0.1569892	0.5865209	0.1850185	0.2156024	0.7093219	0.4559382	0.0204566	0.4152070	0.4117614	0.0580079	0.5030350	0.0385784	0.0020949	0.0169110	0.6657137	0.2018287	0.2469862	0.2420613	0.0715363	0.7435970	0.7057024	0.3405520	0.6615030	0.3177958	0.0027600	0.6322439	0.4783717	0.0004503	0.0129644	0.5775936	0.2788917	0.5753483	0.4849637	0.2273661	0.0272435	0.1687892	0.7726672	0.0082735	0.5760595	0.3618812	0.0284324	0.1612610	0.4973350	0.6220684	0.2988711	0.3265514	0.5234774	0.6446505	0.1479796	0.5829503	0.0887947	0.0076191	0.0001476	0.2646412	0.3711816	0.3201099	0.3826847	0.2249856	0.3057011	0.6795716	0.2323684	0.6103605	0.6276561	0.0249664	0.2006642	0.0000000	0.0422589	0.3665655	0.1561807	0.1916878	0.1725045	0.0383058	0.5795545
0.2557480	0.0000000	0.2696029	0.2920096	0.6913310	0.1400571	0.0023258	0.8117700	0.7551228	0.4785712	0.0598093	0.0054559	0.0000000	0.5360576	0.6213995	0.0686689	0.7699707	0.5182704	0.5726090	0.4913800	0.6145785	0.6773769	0.1268176	0.3583564	0.6755736	0.3554200	0.3147653	0.5134985	0.0277182	0.5700351	0.2477846	0.4134558	0.3751679	0.0135029	0.1137275	0.6154793	0.5763053	0.2199747	0.0214821	0.0012290	0.0378882	0.6913293	0.2651949	0.6440233	0.2347172	0.0130537	0.6548104	0.2507012	0.6419609	0.5909311	0.8142927	0.0439678	0.7518993	0.5836229	0.6868154	0.1680058	0.7026071	0.6915490	0.5044799	0.4256011	0.0002267	0.0000000	0.3076898	0.0000000	0.0000000	0.6193762	0.0128141	0.0533186	0.0146189	0.7226764	0.0000000	0.2688031	0.7165751	0.2353315	0.6202002	0.5466921	0.7636726	0.2433408	0.3032544	0.0827356	0.5927591	0.6101361	0.5958310	0.0769103	0.5143195	0.7411514	0.0000000	0.2211111	0.1458493	0.4405992	0.6425770	0.2498056	0.1787059	0.2791245	0.0556189	0.0000000	0.6111562	0.6221220	0.0000000	0.7311500
0.5452560	0.4331453	0.4553860	0.5976194	0.7506058	0.0001746	0.0006556	0.3214749	0.6210136	0.6700125	0.1314370	0.3641616	0.0002366	0.5317824	0.6432580	0.1849645	0.0870796	0.2049873	0.2904288	0.6045784	0.0582374	0.0910702	0.0021238	0.5508639	0.1005231	0.1182400	0.6802274	0.2143994	0.1220786	0.3882231	0.1243451	0.5907078	0.0441505	0.0348173	0.3050569	0.3183275	0.1976904	0.5210731	0.0164566	0.0000000	0.0014635	0.5940654	0.2157551	0.7358588	0.1537151	0.0460958	0.6619995	0.6396597	0.4255392	0.7121769	0.1539837	0.0077132	0.5502682	0.0000000	0.0025086	0.1051473	0.5312912	0.2294387	0.3954840	0.6406934	0.6781939	0.0277477	0.1586090	0.5993680	0.0781025	0.6944109	0.2940803	0.0052472	0.1995540	0.6474029	0.6658999	0.2920483	0.1279886	0.4942401	0.5944687	0.1491984	0.5917692	0.1821457	0.0000000	0.0642020	0.4516597	0.4547383	0.1602012	0.2509160	0.3605961	0.3731319	0.5994698	0.1534974	0.6372441	0.7377556	0.0584918	0.2046104	0.0000000	0.2065206	0.3162118	0.0530968	0.2979937	0.4457727	0.0612581	0.5608547
0.0018353	0.2312850	0.6311760	0.5526126	0.6196062	0.0543578	0.4781574	0.6575216	0.7225313	0.6931348	0.0001169	0.0006769	0.0998632	0.4818146	0.4552683	0.6154364	0.7771870	0.5487732	0.0450382	0.5676411	0.2181550	0.4338754	0.1658655	0.4847808	0.5791912	0.2139017	0.0661294	0.2823254	0.3083320	0.6665630	0.1511491	0.6331053	0.4402750	0.0847740	0.2530827	0.6336447	0.5007540	0.7012774	0.0257789	0.0124059	0.0011010	0.6530461	0.1519351	0.2341664	0.0002322	0.0790251	0.6814552	0.0127691	0.4451757	0.6803279	0.4427211	0.0000000	0.0001883	0.2272312	0.3039971	0.0078047	0.6420533	0.6959587	0.5136031	0.3262633	0.2576671	0.5864314	0.3886218	0.0035612	0.1287470	0.0158237	0.2224329	0.0219266	0.1315714	0.6146605	0.1902672	0.3897361	0.0000000	0.4390540	0.3493813	0.5267759	0.4300757	0.4072900	0.4776824	0.0506562	0.7242589	0.4494152	0.3499765	0.3158975	0.3624588	0.4980676	0.4377588	0.1387368	0.0261825	0.4470905	0.1021503	0.4868491	0.1549944	0.2100484	0.6246266	0.6478163	0.6575555	0.7628590	0.0000000	0.8518856
0.6850796	0.2695182	0.1887791	0.1685020	0.4622781	0.0281351	0.0015571	0.5201548	0.5705081	0.5459444	0.5929172	0.0000528	0.0199890	0.0746370	0.5315832	0.0809529	0.6168453	0.6453310	0.1025735	0.4776458	0.4928132	0.4268896	0.1514118	0.7346343	0.3625886	0.2119281	0.4237291	0.4961606	0.0693497	0.3167665	0.0357585	0.6173497	0.1595279	0.0243264	0.1839019	0.5584918	0.6869789	0.0160684	0.0310022	0.0108817	0.0000000	0.5691469	0.0270995	0.0000000	0.0480104	0.0008177	0.6605914	0.2577728	0.0906225	0.6269276	0.8563743	0.0025343	0.7510203	0.5672507	0.0200135	0.1318771	0.6939116	0.2407149	0.4854181	0.6514296	0.4253555	0.0081325	0.4092900	0.2237837	0.1878943	0.7028250	0.0078013	0.0405231	0.2027835	0.7702078	0.6635923	0.5356262	0.6268335	0.3457504	0.4517370	0.4785127	0.5303660	0.6372784	0.0062800	0.0000933	0.6250248	0.5107065	0.3888904	0.6017892	0.6820668	0.3556032	0.5396539	0.0591752	0.0977138	0.2175230	0.0518842	0.0917354	0.2786099	0.1588109	0.2890282	0.1382336	0.5177523	0.5738427	0.0213519	0.6764327
