YCR065W	YLR228C	YGR288W	YDR026C	YDR049W	YGL209W	YMR280C	YGL035C	YJL089W	YPL248C	YLR377C	YDR009W	YBR019C	YBR020W	YBR035C	YDR277C	YBR050C	YHR043C	YHR062C	YER023W	YFL054C	YLL043W	YDR516C	YDL151C	YMR202W	YDL149W	YNL117W	YER065C	YBR101C	YLR042C	YHR092C	YJR095W	YLR044C	YHR094C	YEL069C	YOL126C	YKR075C	YKR097W	YMR011W	YBR126C	YIL162W	YDR345C	YMR087W	YMR086CA	YLL066C	YDR317W	YDL245C	YEL070W	YAR009C	YLL065W	YDR040C	YER190W	YNL339C	YCR018CA	YCR019W	YJL155C	YNL107W	YBR022W	YDL110C	YNL012W	YOR144C	MAL61	YGR173W	YDR070C	YDR499W	YIL089W	YEL056W	YLR457C	YNL108C	YML067C	YJL199C	YDR088C	YNL013C	YBR021W	YDR038C	YLR161W	YLR080W	YNR081W	YPL043W	YDL025C	MEL1	YOR076C	YJR010CA	YDR356W	YDR491C	YLR128W	YDL031W	YCL044C	YGR102C	YHR109W	YOL014W	YGR172C	YEL057C	YLR127C	YEL061C	YGR287C	YDR083W	YLR459W	YOR119C	YHL010C
0.6232308	0.6477582	0.6587154	0.0000000	0.5305882	0.0217047	0.0044962	0.5059060	0.0017646	0.1805739	0.4654861	0.4443379	0.6394116	0.6663135	0.1586605	0.6552846	0.3947421	0.1901378	0.5491991	0.1284783	0.1085799	0.2764567	0.0011441	0.6708482	0.0917607	0.0052084	0.7154594	0.0011629	0.0000408	0.4101639	0.1639314	0.4944565	0.0001778	0.7741210	0.0548761	0.2823627	0.0612445	0.1413919	0.5987348	0.0001316	0.6542575	0.2812993	0.0868848	0.4060930	0.2944916	0.1779204	0.6531835	0.2391149	0.0701635	0.5226715	0.3023591	0.5596737	0.1585664	0.4187961	0.3364360	0.0177364	0.0000000	0.4251034	0.4305053	0.6800545	0.5802732	0.4301407	0.3944537	0.2470266	0.7102994	0.0684266	0.6401527	0.7358492	0.6509476	0.2161180	0.2616248	0.5053727	0.3188774	0.1290809	0.3640506	0.5679034	0.0240187	0.3514738	0.6857759	0.5813233	0.2531350	0.5938163	0.0023065	0.0222902	0.4549882	0.3599518	0.2923449	0.5232629	0.4698514	0.2850876	0.6940175	0.6878037	0.0274751	0.4618739	0.6245658	0.0849284	0.5517963	0.0588318	0.6006002	0.6115081
0.3975199	0.4324493	0.5931770	0.0268231	0.3908990	0.1701696	0.5414225	0.0354925	0.6185130	0.0017580	0.5469777	0.2191644	0.0288971	0.6255189	0.0228971	0.4380941	0.1416792	0.0974700	0.3240489	0.5997642	0.1773477	0.3521836	0.6660892	0.2322780	0.6511850	0.0127888	0.2340162	0.2690420	0.0728268	0.4474473	0.7535421	0.0017146	0.0035766	0.6527714	0.6258359	0.2064594	0.0005119	0.2465867	0.5940140	0.4991255	0.5692625	0.5287869	0.1801841	0.4115138	0.1912673	0.1665846	0.5343867	0.0761329	0.0029461	0.2763148	0.6204019	0.6527794	0.0143894	0.0338975	0.2140766	0.1611215	0.0012689	0.6431039	0.2619047	0.3848913	0.7305808	0.2747028	0.1266945	0.0811736	0.0261843	0.2001208	0.4007834	0.6568122	0.4698580	0.7364968	0.3001575	0.7080543	0.3664081	0.0000764	0.2062391	0.7349625	0.3160002	0.4859896	0.2923803	0.6191238	0.3242922	0.6017885	0.1501553	0.5092792	0.6314088	0.0385958	0.0000000	0.3969651	0.6987528	0.5983793	0.6897073	0.0001343	0.0960505	0.2205738	0.5701592	0.0427517	0.4475620	0.1219978	0.7261544	0.5528379
0.0000000	0.3966986	0.0000000	0.6706987	0.6729181	0.7112357	0.5351867	0.3559306	0.3075202	0.3966366	0.1626296	0.0006632	0.1346255	0.5620999	0.6143800	0.0000000	0.1603354	0.1119720	0.7049266	0.5243689	0.2877587	0.0098115	0.3472913	0.7070332	0.7606349	0.6561322	0.5234202	0.2377468	0.0001297	0.0898728	0.7208847	0.0131932	0.2310466	0.0013228	0.0339348	0.1681670	0.6746137	0.3684191	0.4923761	0.5468628	0.4973287	0.0744937	0.2054042	0.0926595	0.1792172	0.1845220	0.1524255	0.5918458	0.5540847	0.1144512	0.5198772	0.1633488	0.6208985	0.0000000	0.0006564	0.3925281	0.6195403	0.2438490	0.6511204	0.0000000	0.4109513	0.2679884	0.1889783	0.5184240	0.3544594	0.4010606	0.5752834	0.2518878	0.0000000	0.0000000	0.0000000	0.6053977	0.3016696	0.2998937	0.0889253	0.6452331	0.2943747	0.3717896	0.3919679	0.0000000	0.0252769	0.0000000	0.5485677	0.6759483	0.5326655	0.0199422	0.6301287	0.3475877	0.0000000	0.6598509	0.0000000	0.7011780	0.3729759	0.5336583	0.0000000	0.1241461	0.7028424	0.4075600	0.7789132	0.2343965
0.6276514	0.6545854	0.5465689	0.0690847	0.6670762	0.0379080	0.2068671	0.0036062	0.2325749	0.4130291	0.4612275	0.2280080	0.0000000	0.6883756	0.0111902	0.6162405	0.0056722	0.1274095	0.7105310	0.0030636	0.7493499	0.6001017	0.0111922	0.6236717	0.1130578	0.4287190	0.0000000	0.4487417	0.0680814	0.6828927	0.6905813	0.1921656	0.2808883	0.7195895	0.6338580	0.5743296	0.0000218	0.2109981	0.3344152	0.1262760	0.3405540	0.6571007	0.4779282	0.2272130	0.3952200	0.5868873	0.4072403	0.0010429	0.0002096	0.4416284	0.1354975	0.2781929	0.0049164	0.3896813	0.1098329	0.0068193	0.0042105	0.1410237	0.4946761	0.6035621	0.7445892	0.4423778	0.0777429	0.2293876	0.3438419	0.3516300	0.7134270	0.6122695	0.5043288	0.3074001	0.2445310	0.3773683	0.3511334	0.3056148	0.2864130	0.7150875	0.5284810	0.5483021	0.0019815	0.6887915	0.1223339	0.7090032	0.0002873	0.4003200	0.4914332	0.0225931	0.2393398	0.6201889	0.6088872	0.0000000	0.5192359	0.6048565	0.3874574	0.4885821	0.6254304	0.1062138	0.6968156	0.1926935	0.7316418	0.6821156
0.9212594	0.4201734	0.7464479	0.0217330	0.5743273	0.0000000	0.3083442	0.6196484	0.4126907	0.2636819	0.2008565	0.4190265	0.1552878	0.6489765	0.2916500	0.6932984	0.1552750	0.2977983	0.7798281	0.6285318	0.0886907	0.0012497	0.0000000	0.4892809	0.0515304	0.2242319	0.0367587	0.5839021	0.0000000	0.1099122	0.1307901	0.0043191	0.0454286	0.3626542	0.5766663	0.0890094	0.0000000	0.5031561	0.6258198	0.1186491	0.6382107	0.2758379	0.2183490	0.4476883	0.3886374	0.6308387	0.5332860	0.3120964	0.1571919	0.4193780	0.0126311	0.2789790	0.2809662	0.0404018	0.0632488	0.1530410	0.0209978	0.2613310	0.4762500	0.6710652	0.6907513	0.4200606	0.3042334	0.2435135	0.0006212	0.2862493	0.6610141	0.3504804	0.3197240	0.2546910	0.2265494	0.3945672	0.2392275	0.3465636	0.4063768	0.6519855	0.1314337	0.3053078	0.0000000	0.7184411	0.0000000	0.6060573	0.6728149	0.2824154	0.4303673	0.0291398	0.3778054	0.3958457	0.5848056	0.2992620	0.6418684	0.7702364	0.4339685	0.0776719	0.7029753	0.0573925	0.6980455	0.3785791	0.5855290	0.6633475
0.5975650	0.4588861	0.5908819	0.0886794	0.6343973	0.0823385	0.5703609	0.0055887	0.2709404	0.2792982	0.6036780	0.0718918	0.5552007	0.7346418	0.1914630	0.7595671	0.0148132	0.4085951	0.3254454	0.6669302	0.3449235	0.5095706	0.0004405	0.5665761	0.0350160	0.1235925	0.3776218	0.1049432	0.4118810	0.7546651	0.2535617	0.0187990	0.0037751	0.0298956	0.0000000	0.7417796	0.1967674	0.4974638	0.5605376	0.1833667	0.0180098	0.0399691	0.1482209	0.3124507	0.5382308	0.1338368	0.4072760	0.4255707	0.0013999	0.4470797	0.6961795	0.1518370	0.1162034	0.1877024	0.6400971	0.0347888	0.0553082	0.3154670	0.5656061	0.5160752	0.6766604	0.0001175	0.0499182	0.2881366	0.0180127	0.0055041	0.7077049	0.7243408	0.3527143	0.7436525	0.2581118	0.4595953	0.2402143	0.5409389	0.3332551	0.7122643	0.4197279	0.4487616	0.2190371	0.6987389	0.1469231	0.7788032	0.0027257	0.4472037	0.6329900	0.0365520	0.3048900	0.4337290	0.4610446	0.0000000	0.4902491	0.6214896	0.4717585	0.3372740	0.5664033	0.0034349	0.6114087	0.3023120	0.6433107	0.7914724
0.6411606	0.6221970	0.5998289	0.0327663	0.7374327	0.0000000	0.0000000	0.2908578	0.0000000	0.0000000	0.1407438	0.6574347	0.6321660	0.0000000	0.6741893	0.4889921	0.0000000	0.1414470	0.5179788	0.6823996	0.0000000	0.0000000	0.5463112	0.0000000	0.4548916	0.6450435	0.5922484	0.6351365	0.6430507	0.6701687	0.4219374	0.0000000	0.0000000	0.5750222	0.1538996	0.0499376	0.1783160	0.6631315	0.0421630	0.7103843	0.2294717	0.0000000	0.1533015	0.7381518	0.5519739	0.1942175	0.7464043	0.4516184	0.0241648	0.4617191	0.2110815	0.6593810	0.0837282	0.0000000	0.4438457	0.0695259	0.0496542	0.6854704	0.5676475	0.5110437	0.6734138	0.1661822	0.7485569	0.0000000	0.3276896	0.2465805	0.6519053	0.0000000	0.4330162	0.3744387	0.1389701	0.2452458	0.2837032	0.0000000	0.5441304	0.7849297	0.6793000	0.1479408	0.0000000	0.5728051	0.4653129	0.7199255	0.0000000	0.3144097	0.3426204	0.5740216	0.2216607	0.6230131	0.7018602	0.2288597	0.4378920	0.0000000	0.2955540	0.6219954	0.5671805	0.0005382	0.5166379	0.0001737	0.0000000	0.6983492
0.6563733	0.6493620	0.6506300	0.0661814	0.6765673	0.0352841	0.4669471	0.0660271	0.4706013	0.0000064	0.0083951	0.5106044	0.3765652	0.6219856	0.0552903	0.0000227	0.1372175	0.6384725	0.6237900	0.5996760	0.0349066	0.4729598	0.2116703	0.0000643	0.0443885	0.0058924	0.0374629	0.5308044	0.0550059	0.6318409	0.6786037	0.0005167	0.0000599	0.0000000	0.6760733	0.0731634	0.0014021	0.1045200	0.4189335	0.3663931	0.2633380	0.7315593	0.1561532	0.6878225	0.2606607	0.5607003	0.6289468	0.0288078	0.2416865	0.6557391	0.6257737	0.5770856	0.1077393	0.0036738	0.0904782	0.0083295	0.0000000	0.4479158	0.4921802	0.5287413	0.6682379	0.0109961	0.0008307	0.2977701	0.2037431	0.2915346	0.3489138	0.6368707	0.3278241	0.2590669	0.1633690	0.3920592	0.2990015	0.2615106	0.3446809	0.6907986	0.0000078	0.0067591	0.2652396	0.7498661	0.7069201	0.5908664	0.0010098	0.3136337	0.3152549	0.0026309	0.3625870	0.6832435	0.3112365	0.2833980	0.5369068	0.2833222	0.6366732	0.2817017	0.8178726	0.1210723	0.5439827	0.0001064	0.3490999	0.6935577
0.6162496	0.5570042	0.6950460	0.0200664	0.5146624	0.0066927	0.7600884	0.0001055	0.3522789	0.2750685	0.1402133	0.2841002	0.1296932	0.7502412	0.0086597	0.7052046	0.0015485	0.3450366	0.5971972	0.3902987	0.6820245	0.6759793	0.2181464	0.1424419	0.7612195	0.6611589	0.5035288	0.1731728	0.7043538	0.7588885	0.6034924	0.0016628	0.2491454	0.6397615	0.0684884	0.2653497	0.0000770	0.4023045	0.0759386	0.0092011	0.0055959	0.5874301	0.1859899	0.4795106	0.7373070	0.6258334	0.8687693	0.3703080	0.0011760	0.4498999	0.0093719	0.2569352	0.2456223	0.0046507	0.0906730	0.0441150	0.0000087	0.2411239	0.4388676	0.6001995	0.6436397	0.2923338	0.0750702	0.2239192	0.1512473	0.2012947	0.7478807	0.7010151	0.3534027	0.4594337	0.0800081	0.2567099	0.3555923	0.2524326	0.6016071	0.5745602	0.1156904	0.5903125	0.0024193	0.7060262	0.2099270	0.6547703	0.5848420	0.3248152	0.4703445	0.0036228	0.1449503	0.5552320	0.7590995	0.2332783	0.5864552	0.5902576	0.5116068	0.3737510	0.7995757	0.1004578	0.4937825	0.0000006	0.5913803	0.7085115
0.1468782	0.3129433	0.4538237	0.0000000	0.0000000	0.5612429	0.4379978	0.3249245	0.3245056	0.4142476	0.7181252	0.0934928	0.1787892	0.6222603	0.0000000	0.7156688	0.6096991	0.0573675	0.7405163	0.4634957	0.4265086	0.0041016	0.2367742	0.5774765	0.5805813	0.4144518	0.5159591	0.1239509	0.0006121	0.0491657	0.2869240	0.0322554	0.4675554	0.0401426	0.3569440	0.2017936	0.6166799	0.6185587	0.4237748	0.1714055	0.6291608	0.0069581	0.1763959	0.0857641	0.1800923	0.0000205	0.0564239	0.2847806	0.2429734	0.1995171	0.1160593	0.0643582	0.0621369	0.5631025	0.3146302	0.3747637	0.1010516	0.2547101	0.1217749	0.0459564	0.6797956	0.6483536	0.3501765	0.6257545	0.0002658	0.0000000	0.6422304	0.0024910	0.0155367	0.6685601	0.6233033	0.7223088	0.5733215	0.4261262	0.0114781	0.7635106	0.5403881	0.5191505	0.7040402	0.4104689	0.0876558	0.6773169	0.6788277	0.5718533	0.6016176	0.0404935	0.5802055	0.1355618	0.6636008	0.4305132	0.0238244	0.6536452	0.4941613	0.3926561	0.5654689	0.5719693	0.6112303	0.0000000	0.7488137	0.6489095
0.7385574	0.5744932	0.7316371	0.0289966	0.6252106	0.0471603	0.4754031	0.0084764	0.3283582	0.4425074	0.1414966	0.1503580	0.7717814	0.6148652	0.0351378	0.7736887	0.0236819	0.2200729	0.7110054	0.4698265	0.3742822	0.0871841	0.1604410	0.6225593	0.4700456	0.2011409	0.4547133	0.1421439	0.3981626	0.6381056	0.0000000	0.0000000	0.6639562	0.4548328	0.6438911	0.1116227	0.0027340	0.4899553	0.4790104	0.1964811	0.1588275	0.1491013	0.4584337	0.2448882	0.3831633	0.4480130	0.3887904	0.0017448	0.0007146	0.3727675	0.0187089	0.0000000	0.3584963	0.0000000	0.1848641	0.0648664	0.0000908	0.2572491	0.4255350	0.4980178	0.7353077	0.1703315	0.5446721	0.1916868	0.0032179	0.3156365	0.6871484	0.6745112	0.4558226	0.3845108	0.2108631	0.0427960	0.0421907	0.5500811	0.4385216	0.8029990	0.3320784	0.4828388	0.0224370	0.6604939	0.1111245	0.7083110	0.0023457	0.3060015	0.7731479	0.0031659	0.2329222	0.6227766	0.4632486	0.2640301	0.6404015	0.6601923	0.4460628	0.4852837	0.5936294	0.0733712	0.6150170	0.6211495	0.7086440	0.7451705
0.1940232	0.1891412	0.6803081	0.0000000	0.0000000	0.3578975	0.3366249	0.1188285	0.1282648	0.4684057	0.4735947	0.0646490	0.5369753	0.5939236	0.5728162	0.6248821	0.3348292	0.6497338	0.3524958	0.5682335	0.6082707	0.0795451	0.5235564	0.6756648	0.3726231	0.4498348	0.2800804	0.1218040	0.0659462	0.1349285	0.7207348	0.3734510	0.2194119	0.5125120	0.2100432	0.2433415	0.0023399	0.6272880	0.7177361	0.1228209	0.3825915	0.3954993	0.6213322	0.1459656	0.6444325	0.1921497	0.7349412	0.1683542	0.1128245	0.3811981	0.2318507	0.1301939	0.4296617	0.1193457	0.6275276	0.0782854	0.0004035	0.2517807	0.1686097	0.2345432	0.7787650	0.0825022	0.2803597	0.6010240	0.0000000	0.5169770	0.6917502	0.1739532	0.0780354	0.2416569	0.3801304	0.0000000	0.0000000	0.6175061	0.5277776	0.6444688	0.7348480	0.5806618	0.7101724	0.1203334	0.0041310	0.6532892	0.4653255	0.6451363	0.5829791	0.3872152	0.6171267	0.3292411	0.4758291	0.3885803	0.6814229	0.6244963	0.3639146	0.4409837	0.6730470	0.2645978	0.4868166	0.6168910	0.7952284	0.6984693
0.6468488	0.6704148	0.6487647	0.0695372	0.5936298	0.0325184	0.0351517	0.7011381	0.0229950	0.0004589	0.4323183	0.2132934	0.4774305	0.6394374	0.6398454	0.1079813	0.2357089	0.8360525	0.5208616	0.4548544	0.4979439	0.2816204	0.5507802	0.0005519	0.0795002	0.5119486	0.5773912	0.5338004	0.0000150	0.2998219	0.3002097	0.1543998	0.0356465	0.7011496	0.0343277	0.6016847	0.0804588	0.7686582	0.7011316	0.0000596	0.2170645	0.3340269	0.0002542	0.5767391	0.1889952	0.6829105	0.7069938	0.6165957	0.0005664	0.5854456	0.3504831	0.6248345	0.1345258	0.6571656	0.4712265	0.0204535	0.0570944	0.6827826	0.4281254	0.5616581	0.6920177	0.3258833	0.0010907	0.0792551	0.1601174	0.1303480	0.2490681	0.7519988	0.3140908	0.3260315	0.2393898	0.3618740	0.1344323	0.1389407	0.5246278	0.6665933	0.0000761	0.0033123	0.0111959	0.6047102	0.3304149	0.7119923	0.3383738	0.3127812	0.0000106	0.0521733	0.2404211	0.7007855	0.5156880	0.1614648	0.7025143	0.5978830	0.6530110	0.4768542	0.7027210	0.0818267	0.5499832	0.3416377	0.0003500	0.8585438
0.2593540	0.0763332	0.5709098	0.3401494	0.5919324	0.1347788	0.1125175	0.0370945	0.2644713	0.6242948	0.5324022	0.0633828	0.6665031	0.4492116	0.6732495	0.6745782	0.5013756	0.1673640	0.5012228	0.3562244	0.3664999	0.0089565	0.0395984	0.8083105	0.0382589	0.0857934	0.5935079	0.1314827	0.0483664	0.2846375	0.3959039	0.2435461	0.0213542	0.2590563	0.7660959	0.0130456	0.4375378	0.5206448	0.4801014	0.4441707	0.2288813	0.2901270	0.2701025	0.0942562	0.3278420	0.1700487	0.4435826	0.4670033	0.0622349	0.5603318	0.5544406	0.0000000	0.5183309	0.5850159	0.3264332	0.0000000	0.0016208	0.1248380	0.4450324	0.3687456	0.5411615	0.0060139	0.3500853	0.3271155	0.6831311	0.3580811	0.6728784	0.4404579	0.2326201	0.6102386	0.5632812	0.5404421	0.0000000	0.4590075	0.6506781	0.5861487	0.6356700	0.5624457	0.0838915	0.1759053	0.0929508	0.7407845	0.3047838	0.7825233	0.6492856	0.0314452	0.4950090	0.5458569	0.4562759	0.5986252	0.2302123	0.7181462	0.3253848	0.2468400	0.6218629	0.2029611	0.4884546	0.6626178	0.6217213	0.6412708
0.4627569	0.6128254	0.6050644	0.1138405	0.6566828	0.1326729	0.0567236	0.7183316	0.3303539	0.0004517	0.4445706	0.3101363	0.4463676	0.6745497	0.2656731	0.0022895	0.3244371	0.1906621	0.5506304	0.5948486	0.6009173	0.0220794	0.1609468	0.5253962	0.0841296	0.7890672	0.4155243	0.4603434	0.0006402	0.0004717	0.0678058	0.1176045	0.4013236	0.1593033	0.0332588	0.0352638	0.6064319	0.6203726	0.6859905	0.2499604	0.4960381	0.0135313	0.0397106	0.2576944	0.5017750	0.0148000	0.2458738	0.5068118	0.0800582	0.3096301	0.3015501	0.6379026	0.0619960	0.2178999	0.0799321	0.0183234	0.0000000	0.5821494	0.3229902	0.6195010	0.6147508	0.5070669	0.4777677	0.0000000	0.4775702	0.3313895	0.0002828	0.3815011	0.4675916	0.6650931	0.3394570	0.5914427	0.2956298	0.0041937	0.8407121	0.7295292	0.3714893	0.0648060	0.2304275	0.6392767	0.3895563	0.6997456	0.2564091	0.4919511	0.2164252	0.0537555	0.3512214	0.5442785	0.0000000	0.0000000	0.6590738	0.0088226	0.2325309	0.4718118	1.0000000	0.0137307	0.4652811	0.6142034	0.0000334	0.8518172
0.4930432	0.6300624	0.5996300	0.0390123	0.3105442	0.0155655	0.7100193	0.1797615	0.2763510	0.4525524	0.0532218	0.1814636	0.3763084	0.4835242	0.6342709	0.7017625	0.8293810	0.0000000	0.6037196	0.6374901	0.0030451	0.2727645	0.3005965	0.5218856	0.6350586	0.1936173	0.5096763	0.5115437	0.0000832	0.1966720	0.0000000	0.0170616	0.5936409	0.3052841	0.6089359	0.0787357	0.3936510	0.4479762	0.6916558	0.4224650	0.1295046	0.6427586	0.3519127	0.3363522	0.5122745	0.6787500	0.5831271	0.4175916	0.2312682	0.6597539	0.0175498	0.2510469	0.0155543	0.1436612	0.6345700	0.0867123	0.0000748	0.3189085	0.5704817	0.6619885	0.6567241	0.2753096	0.1601727	0.1013857	0.1793785	0.2342966	0.7564193	0.6482141	0.4872928	0.2312136	0.2400608	0.2854028	0.2562767	0.5478110	0.3493307	0.6773068	0.4787173	0.5099692	0.4645203	0.5919645	0.1177626	0.7427857	0.2936655	0.2931820	0.4853657	0.0217221	0.3191998	0.5878367	0.6383569	0.0000000	0.5573740	0.7176123	0.3610683	0.2984644	0.8348834	0.0885602	0.5143769	0.1761888	0.5820168	0.6352472
0.5651465	0.6433465	0.7027335	0.0327834	0.6730948	0.0000000	0.2063321	0.3706767	0.6508474	0.3064621	0.1047584	0.3564623	0.6003954	0.5726318	0.0266367	0.7280134	0.0000000	0.7300174	0.5704200	0.5008036	0.4352317	0.3193262	0.0176112	0.7919103	0.0844582	0.0594148	0.3783153	0.2292618	0.5903873	0.5897054	0.1016405	0.0120006	0.1298602	0.6250503	0.3048619	0.0490045	0.7229887	0.7389663	0.3378023	0.0000000	0.2379657	0.0141977	0.2942286	0.3297172	0.6640943	0.1396667	0.2642179	0.5756949	0.0000000	0.3859005	0.0891487	0.5469862	0.3630990	0.0007985	0.6178960	0.1058506	0.0383822	0.2761781	0.3768585	0.5760935	0.6180245	0.4818557	0.0529607	0.1724680	0.3032334	0.2714318	0.6886670	0.6712647	0.3248850	0.2892022	0.1226975	0.2940316	0.2456431	0.5515464	0.3397020	0.6790922	0.0898028	0.3628792	0.3117058	0.7163554	0.2343529	0.6729014	0.0000000	0.3408227	0.3116474	0.0000678	0.2333259	0.6129603	0.6520848	0.3024673	0.4337753	0.6401346	0.2717607	0.2063555	0.5536633	0.0125934	0.6024965	0.0004233	0.7043564	0.6622526
0.7105094	0.6836896	0.7118095	0.0699505	0.6369726	0.0605406	0.2100453	0.3284816	0.1543027	0.2659889	0.1123615	0.0422571	0.5293504	0.6324481	0.0485355	0.6455963	0.2802279	0.2416257	0.7500574	0.0000000	0.0373310	0.2474593	0.6110131	0.6190731	0.3458931	0.2563433	0.4140182	0.3674958	0.0000000	0.6019399	0.3126531	0.4950729	0.4556169	0.6906109	0.3653818	0.4516998	0.0028477	0.0029235	0.4302556	0.0439744	0.6307774	0.4007778	0.7190751	0.3436777	0.3276879	0.5572984	0.7628873	0.4274062	0.1873316	0.7020662	0.0117346	0.5254800	0.2844411	0.2782705	0.3644599	0.0737577	0.0400731	0.3248217	0.3837570	0.5842490	0.7126090	0.2207611	0.1582466	0.1813111	0.6962173	0.0000000	0.5717125	0.5992925	0.5948052	0.3245634	0.2264321	0.4123231	0.3221096	0.4305878	0.5806506	0.5293174	0.0624845	0.4528485	0.4151439	0.6102021	0.1415810	0.6132064	0.4835217	0.1323794	0.3744681	0.3712666	0.0727713	0.6246532	0.6545946	0.1922347	0.4957010	0.5610554	0.4632091	0.4035085	0.7640283	0.0518462	0.5944298	0.3485014	0.6522061	0.7034665
0.1552301	0.0120634	0.4420423	0.1673826	0.6056121	0.6428076	0.3463602	0.3401587	0.2103800	0.2255016	0.2212319	0.0000000	0.3347056	0.5960019	0.3431568	0.5855023	0.0766873	0.1879406	0.3875583	0.5977582	0.3906351	0.0002534	0.7614157	0.5168784	0.1353109	0.0025560	0.1062334	0.1422059	0.0640030	0.0000000	0.0000000	0.0000000	0.2361043	0.0705910	0.3882003	0.1383518	0.6809857	0.4834042	0.6056667	0.0006321	0.4538587	0.1192161	0.1005727	0.4053539	0.1825729	0.1516776	0.0305531	0.4095785	0.0748969	0.7000007	0.4333152	0.3494539	0.3809247	0.0552719	0.5475729	0.3133866	0.3231607	0.0000000	0.0584566	0.0970036	0.4736750	0.3509869	0.1066493	0.7015338	0.0063778	0.5844312	0.6239986	0.5192468	0.1752419	0.0002728	0.6136921	0.7436843	0.6400779	0.3205714	0.0150599	0.5691153	0.0465719	0.4220265	0.4441590	0.3040360	0.1459787	0.6704336	0.7325682	0.6482340	0.3502763	0.0467139	0.5012478	0.3425827	0.7210549	0.8040344	0.6244566	0.6470508	0.5848919	0.4297968	0.6607739	0.6644426	0.4050661	0.1730693	0.6466285	0.6947394
0.0108845	0.0000000	0.0005931	0.6369097	0.5780513	0.5632189	0.5065795	0.5804057	0.3615952	0.1635830	0.5695162	0.1907996	0.0000000	0.6714260	0.6184020	0.2469622	0.5672028	0.2139094	0.3909476	0.5195288	0.4090777	0.0110712	0.2360109	0.7969967	0.2220890	0.2569179	0.0000000	0.3683496	0.0003955	0.1118233	0.5216434	0.0022342	0.0437584	0.0286768	0.0000000	0.1193203	0.8702053	0.0084024	0.5635698	0.0002805	0.5685210	0.1043301	0.1079693	0.5890622	0.1393984	0.0000672	0.5383204	0.6771466	0.3172019	0.3494999	0.0255853	0.3449849	0.4959703	0.4522999	0.0053032	0.7070986	0.6804831	0.1361158	0.7151551	0.0000552	0.5579768	0.4938969	0.2499783	0.2774149	0.5741495	0.1607561	0.5209389	0.0000000	0.1299808	0.8028555	0.8749896	0.7435949	0.6981833	0.1702579	0.0000174	0.0032242	0.4642456	0.2492613	0.3469745	0.0000197	0.3712217	0.0000738	0.5499466	0.1158793	0.1127581	0.0117125	0.6052030	0.0000107	0.6948589	0.6995807	0.0281918	0.6179076	0.5625489	0.5397194	0.0886065	0.6574814	0.0032671	0.5507492	0.6513944	0.5382769
0.4470084	0.3839386	0.5733670	0.0886783	0.6279132	0.0000000	0.0000000	0.0000000	0.0000000	0.7151750	0.6259959	0.1690542	0.4081797	0.7110634	0.2357122	0.6547549	0.4360225	0.7105825	0.7343283	0.2881863	0.5193039	0.0416150	0.0000000	0.0000000	0.5178454	0.1263713	0.6204184	0.0000000	0.7675433	0.6149580	0.7834974	0.5822602	0.5225564	0.2300498	0.0296656	0.0000000	0.4107785	0.6259031	0.0000000	0.0000000	0.0000000	0.7497947	0.2808172	0.0649434	0.3453065	0.4439292	0.6135219	0.0000000	0.4481290	0.6607325	0.0000000	0.5051831	0.2772809	0.3958482	0.4588211	0.0303606	0.0855204	0.2268626	0.4411172	0.6182408	0.5890255	0.0000000	0.3846236	0.1588953	0.0039174	0.3244957	0.7044303	0.0000000	0.2966524	0.1030649	0.1932083	0.5627229	0.3483442	0.5722800	0.2211490	0.6293220	0.7564963	0.4937402	0.6023111	0.6033144	0.0926745	0.6410864	0.5199232	0.5338892	0.5962301	0.7519473	0.4517230	0.4433268	0.1899394	0.4692518	0.6433212	0.6547480	0.3963393	0.7662715	0.6362756	0.0953955	0.5492777	0.0000623	0.6557166	0.5843381
0.6256410	0.5760863	0.7259027	0.0597585	0.7344208	0.0477636	0.0193209	0.4918611	0.5965466	0.0493507	0.0017186	0.5707881	0.1946268	0.6807089	0.6144953	0.5652474	0.0056937	0.6607201	0.5668718	0.4711318	0.0078692	0.4558336	0.0000239	0.5139851	0.6504790	0.3193795	0.6954033	0.2679766	0.0000722	0.5739673	0.2293943	0.0291049	0.0376887	0.2376806	0.2766823	0.4964451	0.3226002	0.1900735	0.7155811	0.0019538	0.3213780	0.3713607	0.2246844	0.0122457	0.6100268	0.4409883	0.3177198	0.3496095	0.0018735	0.6767992	0.0006899	0.5922228	0.0974760	0.0259442	0.0984884	0.0115233	0.0010337	0.0000000	0.3946223	0.6591964	0.6088873	0.6212956	0.1053055	0.2717885	0.0383292	0.2669075	0.2890457	0.4382688	0.5028131	0.2497653	0.2220470	0.3266932	0.1348308	0.2221030	0.4431928	0.6728757	0.0008910	0.0970868	0.0070260	0.5870059	0.5271181	0.7809584	0.1302795	0.0033136	0.0027245	0.0463004	0.2834126	0.6604763	0.6104280	0.0098377	0.5136814	0.4934080	0.5789802	0.0000000	0.6622658	0.0034821	0.5393866	0.0000402	0.6743963	0.7340282
