YMR043W	YAL051W	YLR131C	YOR140W	YGR044C	YCR018C	YDR146C	YKL185W	YCR097W	YCL066W	YJL194W	YFR017C	YJL160C	YKL163W	YJL159W	YKL178C	YER078WA	YER079W	YOR138C	YER078C	YMR165C	YKR040C	YKR042W	YLR079W	YNL327W	YJL077WB	YDL179W	YNL328C	YGL201C	YMR262W	YML125C	STA3	YJL080C	YGR086C	YIL069C	YGL028C	YKL164C	YIL158W	YMR261C	YJL078C	STA2	STA1	YNL160W	YPL187W	YBR070C	YIL122W	YBR071W	YJL200C	YGL227W	YNL079C	YNL078W	YJL198W	YKR097W	YBR157C	YGL008C	YLR105C	YGL089C	YLR286C	YGR041W	YNL146CA	YNL289W	YGR189C	YDL127W	YJL196C	YLR438CA	YBR158W	YFL022C	YPL025C	YPL024W	YOR236W	YDR452W	YNL145W	YER188CA	YNL241C	YIL099W	YJR044C	YLR439W	YER190W	YLR066W	YNL335W	YIL009W	YJL207C	YKL079W	YER127W	YGL226CA	YER074WA	YNR062C	YPL262W	YPR113W	YGL140C	YDR112W	YDR389W	YNR063W	YDR397C	YGL139W	YNL097CA	YNL238W	YPL050C	YLR194C	YPL044C
0.0561849	0.7803656	0.0694101	0.0000000	0.0002296	0.3848558	0.4684655	0.0001364	0.4372110	0.5474336	0.0975276	0.1870110	0.2513831	0.4349912	0.3137130	0.7069945	0.6230028	0.6764428	0.0020768	0.5213631	0.0000349	0.3446597	0.5614442	0.6137101	0.0050392	0.5627182	0.6989669	0.6805099	0.4958725	0.6612508	0.4316931	0.4931051	0.5074243	0.1634245	0.4184364	0.0161167	0.1512105	0.3047375	0.4420882	0.3091414	0.5821859	0.0000627	0.0305640	0.2264500	0.0157828	0.5888688	0.2976953	0.5472943	0.3730074	0.1972172	0.6057156	0.6994267	0.3185072	0.2279261	0.5629356	0.2672769	0.0005322	0.0000000	0.6201046	0.7024264	0.0009186	0.0000000	0.5954249	0.0613915	0.5201484	0.0672029	0.7411547	0.3561752	0.7511910	0.0912356	0.0011650	0.2940512	0.0569205	0.0007700	0.0000000	0.4426760	0.0384697	0.0648576	0.0001135	0.0000000	0.3463233	0.2802921	0.7246956	0.6614964	0.6675707	0.3743093	0.3081130	0.0014016	0.1901390	0.2098192	0.3083646	0.6604852	0.3118829	0.7323409	0.3557934	0.0047456	0.1004052	0.5406557	0.4390233	0.6384111
0.0753217	0.6894556	0.4882985	0.0377333	0.5549235	0.2388409	0.2717557	0.5069069	0.7037116	0.6324240	0.4088447	0.0384359	0.3120803	0.6358620	0.4411978	0.8355688	0.3654202	0.3331070	0.1831278	0.4515763	0.0183967	0.3361215	0.4089973	0.0002102	0.0458643	0.2941982	0.0244870	0.6335611	0.6854376	0.5030285	0.0010219	0.5817206	0.7710379	0.2504677	0.2848223	0.3031838	0.4612529	0.0116079	0.0000000	0.2782933	0.5785429	0.0000252	0.0511906	0.4120321	0.3557557	0.1488976	0.7692127	0.4039823	0.1704674	0.4289915	0.5037823	0.6241429	0.5596411	0.2628508	0.5835971	0.6970954	0.6261584	0.4569631	0.3874732	0.2905393	0.4456626	0.5083604	0.6455060	0.3568686	0.7673994	0.2382005	0.4286530	0.0115262	0.0032138	0.1524394	0.6170835	0.1778648	0.5574500	0.2391637	0.0701771	0.3576040	0.6859972	0.0133234	0.6407136	0.7808107	0.1700184	0.5325560	0.4096370	0.2660072	0.4558178	0.6257078	0.3124067	0.0009972	0.0006826	0.4593651	0.1356738	0.3916613	0.7170708	0.0725151	0.1342368	0.2202582	0.0000000	0.2343010	0.2676145	0.6551975
0.1008706	0.6602307	0.0854472	0.6595358	0.0010111	0.3415314	0.6359421	0.2257331	0.4786254	0.3767031	0.5725676	0.2359722	0.6785428	0.3952928	0.6330421	0.0011292	0.5410100	0.0706392	0.0025805	0.3399715	0.2807375	0.4684778	0.3311155	0.4032424	0.0552650	0.9402234	0.4691242	0.0475946	0.3826032	0.7799370	0.5287556	0.1040339	0.4550732	0.4586055	0.5712194	0.0765475	0.2911097	0.0049197	0.3684349	0.2530912	0.4404711	0.0002030	0.0045309	0.1471817	0.1905305	0.0981034	0.5549637	0.5293802	0.0888747	0.0006481	0.0118844	0.6507439	0.7235560	0.3414361	0.3051608	0.7073750	0.6137065	0.4778420	0.6999628	0.3772012	0.7729396	0.7795460	0.5248332	0.4254644	0.7478738	0.1000538	0.6721045	0.2603601	0.1764264	0.0000000	0.3626126	0.3057006	0.0210865	0.0012594	0.1305952	0.1071734	0.0648128	0.6185544	0.0003376	0.3422259	0.6004614	0.0625907	0.7002666	0.6827996	0.3833239	0.5177740	0.0360393	0.0091804	0.0007628	0.3090867	0.4981124	0.0000000	0.5560853	0.6192453	0.4048704	0.4723101	0.4053205	0.4692694	0.5157422	0.5635572
0.0749742	0.5714461	0.4917037	0.0095648	0.3921318	0.1127914	0.4510762	0.6106318	0.4546326	0.3630931	0.4162370	0.2964776	0.6375265	0.4181722	0.5255888	0.6120794	0.1518920	0.6143486	0.1261930	0.3598198	0.0685243	0.6908907	0.0330715	0.0072296	0.2519385	0.4333588	0.1756211	0.4724543	0.3729149	0.2541156	0.3964929	0.1340279	0.7516847	0.4513541	0.7219411	0.4501945	0.2723185	0.0031758	0.3996853	0.4494524	0.5095004	0.0414575	0.0230485	0.1080987	0.3661015	0.4278263	0.4062345	0.5232241	0.1431586	0.0723368	0.2597543	0.3891824	0.7220058	0.6584802	0.1471742	0.7568512	0.0177612	0.3197135	0.3324964	0.2875654	0.6972947	0.3640323	0.6951282	0.2445753	0.4609042	0.1013035	0.5993165	0.2587769	0.0052314	0.0229760	0.7985677	0.4409196	0.4257868	0.5318405	0.0010444	0.1593556	0.2392310	0.5734530	0.6182311	0.6544660	0.8059912	0.1914855	0.4560696	0.0000000	0.3632846	0.0000000	0.0200703	0.0261159	0.0023284	0.2212184	0.3210823	0.6252764	0.6845169	0.4414138	0.5370569	0.3210581	0.3701190	0.4497241	0.4031055	0.6178226
0.0896579	0.0000000	0.0699494	0.2967410	0.4785379	0.2047551	0.3501291	0.1008052	0.7802039	0.4758996	0.3043206	0.2393743	0.3268839	0.3660161	0.3796648	0.0012212	0.2154634	0.6131973	0.0125614	0.2073005	0.6574890	0.0123418	0.5371094	0.0177762	0.0066798	0.0985104	0.4601106	0.7413922	0.5773193	0.0955750	0.1003622	0.5459869	0.6040022	0.0460445	0.0000000	0.1960889	0.4516815	0.4276214	0.4714974	0.1447085	0.6130681	0.0000167	0.0432718	0.2966496	0.0000000	0.0547486	0.2576385	0.4777521	0.0016724	0.0063638	0.2282916	0.5824562	0.6892726	0.0788216	0.1240320	0.6134258	0.0018086	0.7474881	0.3151749	0.3230366	0.6581462	0.0693512	0.7186660	0.0108468	0.5943442	0.1568615	0.1703929	0.5631423	0.2123641	0.1060465	0.0187160	0.8031340	0.1665272	0.0024133	0.1471332	0.2777071	0.7869547	0.3305866	0.7856102	0.5687222	0.2442255	0.4247441	0.5839285	0.0000000	0.5841073	0.4167411	0.0878953	0.6626261	0.0639398	0.2327297	0.5664651	0.6170469	0.4252403	0.1238264	0.5584117	0.1104516	0.5177082	0.3922628	0.0000000	0.6091792
0.0003668	0.7170391	0.3222457	0.0005330	0.5683407	0.0283142	0.6262416	0.3381425	0.6277433	0.6886998	0.2939125	0.3125977	0.7109875	0.4668894	0.6359143	0.2314683	0.3799649	0.4284994	0.1985536	0.1979934	0.3503841	0.5998950	0.0154082	0.0003288	0.2627864	0.5869534	0.2175522	0.6292673	0.3924954	0.4252434	0.0406479	0.5134063	0.6537048	0.4316153	0.6861075	0.3276257	0.0741800	0.0005710	0.3708799	0.5387202	0.6294916	0.8262329	0.0343616	0.6392214	0.2298404	0.1657563	0.6983712	0.5962608	0.0170397	0.1206594	0.0815571	0.4748204	0.6610806	0.3640417	0.2109920	0.7208340	0.5710957	0.0647361	0.5598533	0.6198420	0.7568301	0.5130519	0.5850584	0.0000008	0.5539042	0.1700721	0.0993680	0.0138339	0.0000000	0.0061801	0.5816815	0.2893857	0.5485754	0.0239828	0.0000849	0.6258827	0.1078512	0.2135179	0.8471924	0.2177073	0.3628580	0.0000000	0.5821076	0.3899005	0.4118034	0.0000000	0.7450319	0.0642651	0.0000422	0.0866585	0.4412667	0.7037954	0.1162152	0.6335064	0.5576324	0.1300785	0.2639139	0.5284513	0.2252227	0.6253497
0.1130746	0.7031256	0.6420048	0.0140905	0.6679853	0.0371369	0.4066659	0.0207207	0.6688299	0.8357892	0.2544373	0.3803309	0.7599135	0.2385560	0.7480627	0.4675274	0.0000000	0.5317144	0.0209405	0.5449226	0.1816224	0.6061092	0.0154093	0.4501256	0.3225356	0.2823135	0.2637480	0.4280317	0.3424201	0.3981791	0.0253816	0.5101517	0.6196506	0.5936953	0.6153006	0.2603259	0.2788750	0.5269777	0.3510562	0.5483091	0.5760110	0.0002420	0.0017383	0.6960797	0.0392889	0.0000000	0.4084525	0.5295913	0.6577841	0.5490636	0.5825590	0.5947221	0.8008925	0.4714938	0.0626113	0.6477231	0.0167630	0.1491094	0.5012319	0.3581116	0.3782501	0.1704793	0.7758818	0.0023497	0.5867509	0.2390975	0.4824142	0.0015813	0.4279325	0.0025130	0.0013422	0.7169767	0.4198787	0.5395726	0.0000000	0.1763984	0.2052010	0.4966735	0.6701759	0.3219982	0.3166804	0.0922383	0.8554236	0.0911248	0.3844953	0.0501321	0.4312444	0.0169085	0.1682647	0.1973151	0.2513878	0.6710660	0.7287276	0.4111279	0.4738915	0.5323145	0.4435954	0.6680347	0.4492211	0.7219938
0.0001187	0.7004703	0.0013880	0.6334689	0.4378218	0.3690372	0.1157796	0.0000530	0.6190581	0.4727151	0.4521673	0.1714593	0.7349459	0.2454506	0.0640292	0.3750388	0.5948892	0.6599868	0.6222515	0.2285851	0.0663064	0.4790628	0.5695911	0.6854825	0.3940580	0.8058199	0.3466872	0.7508491	0.4374233	0.4572568	0.0011974	0.4766465	0.4092486	0.0946173	0.6592945	0.1774142	0.0000000	0.0967121	0.6382192	0.3786933	0.6476245	0.7216409	0.1145087	0.4641502	0.1559354	0.6693596	0.0563473	0.4722667	0.0000008	0.4417501	0.6240425	0.4642497	0.6625717	0.4628880	0.0416499	0.8925553	0.0006545	0.6913829	0.5964856	0.0100401	0.0000115	0.0000690	0.0022563	0.7065571	0.0098604	0.6543220	0.0620510	0.7114047	0.0000000	0.7001863	0.7588319	0.0265953	0.0004325	0.0102438	0.6456068	0.3946387	0.2908281	0.5578853	0.6323228	0.6792343	0.4921874	0.6314525	0.6091285	0.0000000	0.0544121	0.7647782	0.5805057	0.0001350	0.3954839	0.7000382	0.0019112	0.3478411	0.5740200	0.5719574	0.0719168	0.0000015	0.6570759	0.5567121	0.1735936	0.0001985
0.0544217	0.7527678	0.0477204	0.2087108	0.5077229	0.0710035	0.4806890	0.0009380	0.8021545	0.6832936	0.0986515	0.0000000	0.3557992	0.5518406	0.3351063	0.6574729	0.1490409	0.2190293	0.2735141	0.1893689	0.3451584	0.0000299	0.6061352	0.1750927	0.0354687	0.6246970	0.0000000	0.4289843	0.3329786	0.6057989	0.0292295	0.5041858	0.6097687	0.3066751	0.7182814	0.1010625	0.1971868	0.5453070	0.0000000	0.2542938	0.5684261	0.6292605	0.0623805	0.2826630	0.0008022	0.6982674	0.5911273	0.6058238	0.3330498	0.0021261	0.4157209	0.3780969	0.5722998	0.2725066	0.0011187	0.6601586	0.0014906	0.6108063	0.0666945	0.5083444	0.1066590	0.4237111	0.5215368	0.7358579	0.6292432	0.0605426	0.7090604	0.1066441	0.6642650	0.0000000	0.2868711	0.2467592	0.0729115	0.4796702	0.6518792	0.3887406	0.4748313	0.1202183	0.5973306	0.7232447	0.3598461	0.2144366	0.7708552	0.7362277	0.5555998	0.8133417	0.0431397	0.0037560	0.0001951	0.1040187	0.2843157	0.5772641	0.3745510	0.2830585	0.5124820	0.0012016	0.4066135	0.4480673	0.0000000	0.4358012
0.0211711	0.8152041	0.0235602	0.5331493	0.0057703	0.6846485	0.5147549	0.0008876	0.5887247	0.5632127	0.2717986	0.1578459	0.2795714	0.1870396	0.2791459	0.6523384	0.5136832	0.1366483	0.4977717	0.4113020	0.0006700	0.2987200	0.5051928	0.6538697	0.0061077	0.6922851	0.6963982	0.7110851	0.6957259	0.4652253	0.5019970	0.1270935	0.0462395	0.0861184	0.4975992	0.7315307	0.0460230	0.0052409	0.1960410	0.7171994	0.7424001	0.3201466	0.0027410	0.4152002	0.0155330	0.4933613	0.6559266	0.3302560	0.4432513	0.5514523	0.2445010	0.2914754	0.2667209	0.5590599	0.0000727	0.2116556	0.6260977	0.7731025	0.6118967	0.4638021	0.2280337	0.6320887	0.4489147	0.3485698	0.6015790	0.0151470	0.6102532	0.0837226	0.0000000	0.3161357	0.0876231	0.3067793	0.0258741	0.1727414	0.6797340	0.0568865	0.0197497	0.7531269	0.1718884	0.4110418	0.5938205	0.1774903	0.7059920	0.7367396	0.8194856	0.5638198	0.5926046	0.0158324	0.0000105	0.1734490	0.4625523	0.6277515	0.3559619	0.7652595	0.7604370	0.0001087	0.2784223	0.4481502	0.4468140	0.3148072
0.1051406	0.6275036	0.2437692	0.0032025	0.6284546	0.0194715	0.5091658	0.0155961	0.5933379	0.3271477	0.0002184	0.0000358	0.0000000	0.1897325	0.7039405	0.6023874	0.4061225	0.4906101	0.0260041	0.3369199	0.1185336	0.3873988	0.0354583	0.1954535	0.0739605	0.6487208	0.2095135	0.6011584	0.7055581	0.4660829	0.4025081	0.5468479	0.5821405	0.4122612	0.6997339	0.1056677	0.3825810	0.1782819	0.4101425	0.6607992	0.6279739	0.0000675	0.0038677	0.2856429	0.0142508	0.7264674	0.2614257	0.5649901	0.0238425	0.0343787	0.0463918	0.5550562	0.3356314	0.3215140	0.0018781	0.4370647	0.5647865	0.6153784	0.6166411	0.4430949	0.0660160	0.0000083	0.5750586	0.6167059	0.5606680	0.0935019	0.3323360	0.0015390	0.0377200	0.0259179	0.0000557	0.3468297	0.5780281	0.4938901	0.1658716	0.2570941	0.2019961	0.4920956	0.6839455	0.6522262	0.2652014	0.2188614	0.8281417	0.0000000	0.3419130	0.2400835	0.1518433	0.0031347	0.0029708	0.2373994	0.7206435	0.1559388	0.2028233	0.2135914	0.3705765	0.7154310	0.4087132	0.4509909	0.3542099	0.6083836
0.0483358	0.8204896	0.0434728	0.5622083	0.2133048	0.1845237	0.0000000	0.0009752	0.6364584	0.4974170	0.0713243	0.2610222	0.7282026	0.2054595	0.4681123	0.7514901	0.5510743	0.0000593	0.0000000	0.0001289	0.0000000	0.1545107	0.2787984	0.2909724	0.3009241	0.6631725	0.1527718	0.6124254	0.3917753	0.5890170	0.7317810	0.4757542	0.5437758	0.4445758	0.7899226	0.0000000	0.0091630	0.0152066	0.3151199	0.0017881	0.6337363	0.6044243	0.6845275	0.2699341	0.2679522	0.7943935	0.0007206	0.5306092	0.6141834	0.0011659	0.1929677	0.0950460	0.6517302	0.0025703	0.0049744	0.3994550	0.1544859	0.5841532	0.6207834	0.2499190	0.5707880	0.0000000	0.0000000	0.5778213	0.3586896	0.8217150	0.4078814	0.0002536	0.5874486	0.4370249	0.0000059	0.0134549	0.0924988	0.7258183	0.5917071	0.5222465	0.3426962	0.6069107	0.8245119	0.7234905	0.3052978	0.6064005	0.7604108	0.2218417	0.1824461	0.3773505	0.2903863	0.0118237	0.4892755	0.6362736	0.0522467	0.0161982	0.3601751	0.2928377	0.6840370	0.0004477	0.6365119	0.1840561	0.0197025	0.5951429
0.0577895	0.6996071	0.0564489	0.7033793	0.0404394	0.5785541	0.4462739	0.2812696	0.3995604	0.3529156	0.6353113	0.0877577	0.7103726	0.6311063	0.6210146	0.0011343	0.1149497	0.0015060	0.5283591	0.3886719	0.0001000	0.2137296	0.6031393	0.6814806	0.0135596	0.1998121	0.5760935	0.5923343	0.2947710	0.7173424	0.2415853	0.3169207	0.2473900	0.1183021	0.3463187	0.0350744	0.2995675	0.0047887	0.3367977	0.3142689	0.4528357	0.6826055	0.0053721	0.4758807	0.2236938	0.4061302	0.3595577	0.0054531	0.0001237	0.4882818	0.1371455	0.6181551	0.6157249	0.6001597	0.0083919	0.2018708	0.0413605	0.6290215	0.2838187	0.2130415	0.7093666	0.0616599	0.6267107	0.4582894	0.4973455	0.0352929	0.4367846	0.0480647	0.0000000	0.4039975	0.4916904	0.6487328	0.1460438	0.4434625	0.1004527	0.1799804	0.1360787	0.5988650	0.0018275	0.0000000	0.2949581	0.1915742	0.0987679	0.6794466	0.7366303	0.7334375	0.4046168	0.0086402	0.7832752	0.2330978	0.2376644	0.4679648	0.4816603	0.2359745	0.2860131	0.0058632	0.3837228	0.5241572	0.4446962	0.6575880
0.0586064	0.6736866	0.0174756	0.0000000	0.0584986	0.2285104	0.6278865	0.0001598	0.6254388	0.4726660	0.6471716	0.0887281	0.6614706	0.3748847	0.0583476	0.6950181	0.6258710	0.0103652	0.4463977	0.3687739	0.2601364	0.5636760	0.6214401	0.5799513	0.0191541	0.6596878	0.3091533	0.5793810	0.4518255	0.1591992	0.2530662	0.0000000	0.0862389	0.0000162	0.3804802	0.0621873	0.2812635	0.1746493	0.2039787	0.1701481	0.4989546	0.2024460	0.0000000	0.0718574	0.0124320	0.7476423	0.2808103	0.0272359	0.0602570	0.3542656	0.1989279	0.6361705	0.0000000	0.5998068	0.0654100	0.4334470	0.3378108	0.7640455	0.5151056	0.3609438	0.0000007	0.7340406	0.6834339	0.1797451	0.6254134	0.0178582	0.6482034	0.6570734	0.6393486	0.3487540	0.0026955	0.4746787	0.0115575	0.4267802	0.6718669	0.3125666	0.0075820	0.2156684	0.0028958	0.0000000	0.7107489	0.0117606	0.5772650	0.6373746	0.6312315	0.0000000	0.4350927	0.0000000	0.0002584	0.0981123	0.4138092	0.5665103	0.6447714	0.5913635	0.5678154	0.1735172	0.0000000	0.6798589	0.3040141	0.3711165
0.0732501	0.6210450	0.2436030	0.1697297	0.2207414	0.0299028	0.5805969	0.0537735	0.6688565	0.6523177	0.0000355	0.3265034	0.0270472	0.7313209	0.5109693	0.7100938	0.6071144	0.7083725	0.3953031	0.6752815	0.0286677	0.8516278	0.0009884	0.7393057	0.0000000	0.7428081	0.2064705	0.6373175	0.6663645	0.6243616	0.7533568	0.5891198	0.5965112	0.1999999	0.6838276	0.1184260	0.0606070	0.0074969	0.3237497	0.6424060	0.7294069	0.0001799	0.0452705	0.0875314	0.0351689	0.4112813	0.3549379	0.6839617	0.6568696	0.5279265	0.0827529	0.6094305	0.8019547	0.3009058	0.5339340	0.6534489	0.0001005	0.6805492	0.6300502	0.6227488	0.0762775	0.7056762	0.6753617	0.4620728	0.7710936	0.0154773	0.1454790	0.0003414	0.4084172	0.1929470	0.0109995	0.3499415	0.6665996	0.2464877	0.0886829	0.6967677	0.1457552	0.0841363	0.5206691	0.5734311	0.3010735	0.0097902	0.5086587	0.3452799	0.4900837	0.6827629	0.0000000	0.0429718	0.0002494	0.2654660	0.2592029	0.6082597	0.0000000	0.2814256	0.4781671	0.1099644	0.3688792	0.7343846	0.4670468	0.5138906
0.0517035	0.2802116	0.4250691	0.1190131	0.6942759	0.4706418	0.1641502	0.0475608	0.6583930	0.5711747	0.0326580	0.0049772	0.0000000	0.1714477	0.2581008	0.7192290	0.4763312	0.2813926	0.4758240	0.2559175	0.3298189	0.6391241	0.0002034	0.0526727	0.2134992	0.5209107	0.0000000	0.6493410	0.4891819	0.0126682	0.0264388	0.2891274	0.6903039	0.6314057	0.2767670	0.0251782	0.3862886	0.5133666	0.3721393	0.6404401	0.7589925	0.0003780	0.0015216	0.5660126	0.1619723	0.2036607	0.1471968	0.1971143	0.1179897	0.2255230	0.1423025	0.4574549	0.7401118	0.5247018	0.5101826	0.5425547	0.0022278	0.6314067	0.7009311	0.2970798	0.0004817	0.0013750	0.6125844	0.1719337	0.5706182	0.5720626	0.4632974	0.5028107	0.0000000	0.2908138	0.1277695	0.4262131	0.5892310	0.4378971	0.0478664	0.3616838	0.7535081	0.0331134	0.6105400	0.0843599	0.1871660	0.0485440	0.8132297	0.2698170	0.1902297	0.8481434	0.3101118	0.0622344	0.0915033	0.6726741	0.6949642	0.7120305	0.5690069	0.4378529	0.3571576	0.6352316	0.6737317	0.3491245	0.2085917	0.6962789
0.0699575	0.0979129	0.0358405	0.8213498	0.4466125	0.5071582	0.1805375	0.4611801	0.6085819	0.2967798	0.2863254	0.0005548	0.1805175	0.4464231	0.7260113	0.0003714	0.5818011	0.1536679	0.5413138	0.4159068	0.1222751	0.1883596	0.4042242	0.1460161	0.0070726	0.7801938	0.0299581	0.5956076	0.4009844	0.2217096	0.6118472	0.5559252	0.2498320	0.6528528	0.8549739	0.7593193	0.6614527	0.5007930	0.4113020	0.1927324	0.6203098	0.6299226	0.0267343	0.7742883	0.3553069	0.3959538	0.4934362	0.6409846	0.6325376	0.1564306	0.0210133	0.0890844	0.7290614	0.2485030	0.7298406	0.4892294	0.3666397	0.5598860	0.0000000	0.3619870	0.7584456	0.0119759	0.2565201	0.0021885	0.4748700	0.2718586	0.6621333	0.1716678	0.3394765	0.4661584	0.6740555	0.0602289	0.0754075	0.2476660	0.0023919	0.3717718	0.6959533	0.0248208	0.6995622	0.6485800	0.1311363	0.0366761	0.1650210	0.7772470	0.1684080	0.2566182	0.3904089	0.4350027	0.0006275	0.1312705	0.0180706	0.5831685	0.6319659	0.0237503	0.5291003	0.3230569	0.3434120	0.2076767	0.6567335	0.5979317
0.0589324	0.5954406	0.0542969	0.6048282	0.0082544	0.7392349	0.5271668	0.0179277	0.5159561	0.8575645	0.0006967	0.0016286	0.6798835	0.1677950	0.3635387	0.1532040	0.5010571	0.1531856	0.3138716	0.3345464	0.0000951	0.6247325	0.0013885	0.3014382	0.0161440	0.3231180	0.7062126	0.0000000	0.6819836	0.1440358	0.2129226	0.4622585	0.2445639	0.2805843	0.7245097	0.6162980	0.1885299	0.0164410	0.3062329	0.3675600	0.5634568	0.0001210	0.0000000	0.5463649	0.0426798	0.0983512	0.3090703	0.0018425	0.2659517	0.0066474	0.1485905	0.5842235	0.4671612	0.4196913	0.1756609	0.0894495	0.0875786	0.7663893	0.7439944	0.5524104	0.0026555	0.0000648	0.5783305	0.2245859	0.6956391	0.0207921	0.2946705	0.0000913	0.5549187	0.7543531	0.0005012	0.6336952	0.0557145	0.2001547	0.5614467	0.3383109	0.0371055	0.0724042	0.0012550	0.2537643	0.4636921	0.1181701	0.1669461	0.1250531	0.4665776	0.7281649	0.3763484	0.0299085	0.0000684	0.0000000	0.3657481	0.0000000	0.5657588	0.3003140	0.7775553	0.0018431	0.3387693	0.6135173	0.1170756	0.5256766
0.0967087	0.6731035	0.0582299	0.2683945	0.1395431	0.2594411	0.5026677	0.3715702	0.0000000	0.5510321	0.3093295	0.0000000	0.4971774	0.5370853	0.7634157	0.5455942	0.5965105	0.2220689	0.6053202	0.6091525	0.0014752	0.7316620	0.0676331	0.6863767	0.0000000	0.3076606	0.5053388	0.6659682	0.3727369	0.0804339	0.2168905	0.2755526	0.6871956	0.5611646	0.3363307	0.0524468	0.0545887	0.0082437	0.1317848	0.2220627	0.6100753	0.4537728	0.0404904	0.2275791	0.1318629	0.0559897	0.6041301	0.7280982	0.1056578	0.0108160	0.5937727	0.6549788	0.5533158	0.3240780	0.0923015	0.6577351	0.4908869	0.1883202	0.5905670	0.2954307	0.7005290	0.1328474	0.5887787	0.1167116	0.5961994	0.0276625	0.1659388	0.0620141	0.2132886	0.3732446	0.5418325	0.2692072	0.2089740	0.0069052	0.1178862	0.2689959	0.0435444	0.6044838	0.6169357	0.7303245	0.3030206	0.2206804	0.6926397	0.0000000	0.4121552	0.4425028	0.0274700	0.0074454	0.1973274	0.2720814	0.2945161	0.6024538	0.0000000	0.2778152	0.6845767	0.5069980	0.4535575	0.6542655	0.0000000	0.6650377
0.0699614	0.4371234	0.7501827	0.2369749	0.3709915	0.4597699	0.2241518	0.2291679	0.0546903	0.0358067	0.0958882	0.0067807	0.3988315	0.6274640	0.2989082	0.6190799	0.6033037	0.6299367	0.2757819	0.5796568	0.0021159	0.6265961	0.0376093	0.0002820	0.4230068	0.1370918	0.0057312	0.7553928	0.7192637	0.0020627	0.0182523	0.6819762	0.6133342	0.1180556	0.5720221	0.6694665	0.6004085	0.6330581	0.0000000	0.6530902	0.0081875	0.1818609	0.1027498	0.1771624	0.2600952	0.5512733	0.2696084	0.5541449	0.3911559	0.3526567	0.5742880	0.8540083	0.3430375	0.6125861	0.0029129	0.4101341	0.4150799	0.1867517	0.5701202	0.1431099	0.0390704	0.0035967	0.6739385	0.3821154	0.3939747	0.2993626	0.4291827	0.5390144	0.1008980	0.3251025	0.6411745	0.0645125	0.5977700	0.1658710	0.8650042	0.3358890	0.3660043	0.4629647	0.5739441	0.0000000	0.1147694	0.0000000	0.5689908	0.0593301	0.8692846	0.6837337	0.3984176	0.0008532	0.2590170	0.4991894	0.0260663	0.3988888	0.6596707	0.1922711	0.0706900	0.3932560	0.6123188	0.3622803	0.4066176	0.6349496
0.6279892	0.0000000	0.3964518	0.6338559	0.0003066	0.5170763	0.0518488	0.3483728	0.6126257	0.4755954	0.1052618	0.2120518	0.7222313	0.3356255	0.5006163	0.6056009	0.6259656	0.1523432	0.0009612	0.4868533	0.0004048	0.5507893	0.4023894	0.6367752	0.2841352	0.2676990	0.0116430	0.5631163	0.7698514	0.2294934	0.3106599	0.5249815	0.6844920	0.2761212	0.0112356	0.4191316	0.2882526	0.5289270	0.5678286	0.1696894	0.7031697	0.0004276	0.5288389	0.5865623	0.3895268	0.5179090	0.1843727	0.1933297	0.0572171	0.6133050	0.7044563	0.0821106	0.0645532	0.0441923	0.7199693	0.0002829	0.4658845	0.0000000	0.6652169	0.4865559	0.0264284	0.1479012	0.6088240	0.5293221	0.7760043	0.6617408	0.1673607	0.5018621	0.1099097	0.2201188	0.0343513	0.4513802	0.5772861	0.7328511	0.0001553	0.5371568	0.3016086	0.4165606	0.0000120	0.8227197	0.0278354	0.4370929	0.3421007	0.3381690	0.2189901	0.3018326	0.0011590	0.2853185	0.7595846	0.5726729	0.0460594	0.2533124	0.0651788	0.7405871	0.7401467	0.1914426	0.6960379	0.6163186	0.0000000	0.8061411
0.0814216	0.6637709	0.0541224	0.0344542	0.0101893	0.4245933	0.0899245	0.5135581	0.6508810	0.6387582	0.1284353	0.1929812	0.6808648	0.7523085	0.4572732	0.5951556	0.6384086	0.0002130	0.6733347	0.2255346	0.0000949	0.5710579	0.4634735	0.1327446	0.4854646	0.6992735	0.1640360	0.6256443	0.7071444	0.1528478	0.0004461	0.0017182	0.4815676	0.6241613	0.5317300	0.0003255	0.5995789	0.3097296	0.5687499	0.0103858	0.6840938	0.0004946	0.1776710	0.4839041	0.4341414	0.4121982	0.3037778	0.3950968	0.1809435	0.6242365	0.6609989	0.6553386	0.7264204	0.0058039	0.1537825	0.0108891	0.5055560	0.0646503	0.3011477	0.1949888	0.7248343	0.0130712	0.3112779	0.0146936	0.6624482	0.6571419	0.6042432	0.5620851	0.1365340	0.2256065	0.6552853	0.0223739	0.0855023	0.0190795	0.0776184	0.5434962	0.0653317	0.1113392	0.0006038	0.2454613	0.5755542	0.5953025	0.1776368	0.8056950	0.2789587	0.6616532	0.1236938	0.0000000	0.0715963	0.6460808	0.4414783	0.1887526	0.5692560	0.3155923	0.4833792	0.3712914	0.6106741	0.7768600	0.6501606	0.7520646
